time,pv,irradiance,temp
20120802:0510,5.48,16.57,14.65
20120802:0610,71.0,105.11,14.6
20120802:0710,251.1,318.6,15.51
20120802:0810,464.55,563.59,16.42
20120802:0910,522.54,634.66,17.33
20120802:1010,201.23,255.02,17.72
20120802:1110,180.06,230.68,18.11
20120802:1210,272.42,339.26,18.49
20120802:1310,503.03,614.19,18.44
20120802:1410,641.99,783.42,18.4
20120802:1510,273.9,340.1,18.35
20120802:1610,313.77,393.94,17.88
20120802:1710,137.27,204.01,17.41
20120802:1810,29.45,50.54,16.93
20120802:1910,0.0,3.31,16.07
20120802:2010,0.0,0.0,15.2
20120802:2110,0.0,0.0,14.33
20120802:2210,0.0,0.0,14.16
20120802:2310,0.0,0.0,13.98
20120803:0010,0.0,0.0,13.81
20120803:0110,0.0,0.0,13.57
20120803:0210,0.0,0.0,13.34
20120803:0310,0.0,0.0,13.11
20120803:0410,0.0,0.0,13.36
20120803:0510,10.88,24.85,13.61
20120803:0610,84.85,142.52,13.85
20120803:0710,252.47,319.37,14.69
20120803:0810,435.25,526.2,15.53
20120803:0910,555.73,671.37,16.37
20120803:1010,509.17,618.04,17.07
20120803:1110,324.05,398.9,17.77
20120803:1210,786.18,974.15,18.46
20120803:1310,772.49,954.66,18.69
20120803:1410,322.55,398.56,18.93
20120803:1510,527.85,644.98,19.16
20120803:1610,338.33,427.38,18.62
20120803:1710,138.04,199.31,18.09
20120803:1810,36.47,59.65,17.55
20120803:1910,0.0,3.31,16.63
20120803:2010,0.0,0.0,15.71
20120803:2110,0.0,0.0,14.79
20120803:2210,0.0,0.0,14.7
20120803:2310,0.0,0.0,14.6
20120804:0010,0.0,0.0,14.51
20120804:0110,0.0,0.0,14.37
20120804:0210,0.0,0.0,14.23
20120804:0310,0.0,0.0,14.09
20120804:0410,0.0,0.0,14.13
20120804:0510,1.43,9.11,14.17
20120804:0610,82.44,143.08,14.22
20120804:0710,208.1,264.8,14.77
20120804:0810,36.55,59.24,15.32
20120804:0910,438.98,531.04,15.87
20120804:1010,221.51,277.35,16.41
20120804:1110,281.28,347.95,16.94
20120804:1210,401.16,490.74,17.47
20120804:1310,318.29,392.26,17.75
20120804:1410,292.49,361.74,18.02
20120804:1510,349.7,429.02,18.3
20120804:1610,173.08,222.61,17.69
20120804:1710,135.42,200.21,17.08
20120804:1810,37.97,61.3,16.47
20120804:1910,0.0,3.31,15.61
20120804:2010,0.0,0.0,14.75
20120804:2110,0.0,0.0,13.89
20120804:2210,0.0,0.0,13.64
20120804:2310,0.0,0.0,13.38
20120805:0010,0.0,0.0,13.13
20120805:0110,0.0,0.0,12.97
20120805:0210,0.0,0.0,12.82
20120805:0310,0.0,0.0,12.67
20120805:0410,0.0,0.0,12.9
20120805:0510,7.08,19.05,13.13
20120805:0610,79.22,122.01,13.36
20120805:0710,225.19,286.73,14.08
20120805:0810,208.64,261.97,14.8
20120805:0910,50.21,76.29,15.51
20120805:1010,50.84,77.19,15.95
20120805:1110,299.56,371.84,16.39
20120805:1210,767.98,973.2,16.82
20120805:1310,607.81,758.12,16.91
20120805:1410,558.83,694.3,16.99
20120805:1510,414.09,512.75,17.07
20120805:1610,317.02,401.7,16.88
20120805:1710,122.33,167.98,16.7
20120805:1810,45.9,71.25,16.51
20120805:1910,0.0,2.49,15.55
20120805:2010,0.0,0.0,14.59
20120805:2110,0.0,0.0,13.63
20120805:2210,0.0,0.0,13.35
20120805:2310,0.0,0.0,13.07
20120806:0010,0.0,0.0,12.79
20120806:0110,0.0,0.0,12.5
20120806:0210,0.0,0.0,12.22
20120806:0310,0.0,0.0,11.94
20120806:0410,0.0,0.0,12.13
20120806:0510,3.62,13.26,12.32
20120806:0610,50.58,76.96,12.52
20120806:0710,188.5,240.47,13.73
20120806:0810,443.86,538.92,14.95
20120806:0910,456.85,555.07,16.17
20120806:1010,641.86,789.78,16.84
20120806:1110,724.85,902.92,17.51
20120806:1210,292.29,364.09,18.17
20120806:1310,521.61,640.59,17.93
20120806:1410,79.45,112.2,17.68
20120806:1510,57.19,85.27,17.44
20120806:1610,255.26,321.01,17.04
20120806:1710,71.1,101.93,16.64
20120806:1810,21.35,39.77,16.24
20120806:1910,0.0,2.49,15.47
20120806:2010,0.0,0.0,14.69
20120806:2110,0.0,0.0,13.91
20120806:2210,0.0,0.0,13.73
20120806:2310,0.0,0.0,13.55
20120807:0010,0.0,0.0,13.37
20120807:0110,0.0,0.0,12.87
20120807:0210,0.0,0.0,12.37
20120807:0310,0.0,0.0,11.88
20120807:0410,0.0,0.0,12.16
20120807:0510,7.64,19.88,12.44
20120807:0610,56.25,84.45,12.73
20120807:0710,47.78,72.7,13.75
20120807:0810,61.66,89.76,14.78
20120807:0910,216.01,269.74,15.81
20120807:1010,255.88,316.77,16.09
20120807:1110,362.81,443.17,16.37
20120807:1210,439.18,535.87,16.65
20120807:1310,251.34,313.24,16.94
20120807:1410,69.85,100.53,17.22
20120807:1510,377.84,463.07,17.51
20120807:1610,78.84,111.3,17.21
20120807:1710,91.63,127.37,16.92
20120807:1810,32.05,53.85,16.62
20120807:1910,0.0,2.49,16.05
20120807:2010,0.0,0.0,15.47
20120807:2110,0.0,0.0,14.89
20120807:2210,0.0,0.0,14.94
20120807:2310,0.0,0.0,14.98
20120808:0010,0.0,0.0,15.03
20120808:0110,0.0,0.0,15.13
20120808:0210,0.0,0.0,15.24
20120808:0310,0.0,0.0,15.35
20120808:0410,0.0,0.0,15.46
20120808:0510,4.47,14.91,15.58
20120808:0610,26.64,46.67,15.69
20120808:0710,108.28,146.15,16.22
20120808:0810,149.84,194.58,16.75
20120808:0910,322.4,396.96,17.28
20120808:1010,506.34,625.68,18.22
20120808:1110,498.22,621.73,19.16
20120808:1210,198.69,256.77,20.09
20120808:1310,158.13,208.24,20.3
20120808:1410,194.01,251.32,20.5
20120808:1510,61.21,91.55,20.7
20120808:1610,203.57,264.52,20.42
20120808:1710,126.53,182.67,20.15
20120808:1810,39.81,64.62,19.87
20120808:1910,0.0,1.66,18.62
20120808:2010,0.0,0.0,17.36
20120808:2110,0.0,0.0,16.1
20120808:2210,0.0,0.0,15.44
20120808:2310,0.0,0.0,14.78
20120809:0010,0.0,0.0,14.12
20120809:0110,0.0,0.0,13.91
20120809:0210,0.0,0.0,13.7
20120809:0310,0.0,0.0,13.49
20120809:0410,0.0,0.0,13.67
20120809:0510,5.51,16.57,13.85
20120809:0610,79.61,135.68,14.02
20120809:0710,266.74,347.2,16.21
20120809:0810,450.08,573.39,18.4
20120809:0910,592.67,779.3,20.59
20120809:1010,693.26,928.44,21.23
20120809:1110,570.24,746.5,21.87
20120809:1210,633.29,835.49,22.51
20120809:1310,515.21,669.71,22.65
20120809:1410,556.07,726.52,22.78
20120809:1510,383.42,495.05,22.91
20120809:1610,286.48,377.33,22.54
20120809:1710,122.62,178.93,22.18
20120809:1810,32.39,55.51,21.81
20120809:1910,0.0,1.66,20.17
20120809:2010,0.0,0.0,18.52
20120809:2110,0.0,0.0,16.87
20120809:2210,0.0,0.0,16.0
20120809:2310,0.0,0.0,15.12
20120810:0010,0.0,0.0,14.25
20120810:0110,0.0,0.0,13.92
20120810:0210,0.0,0.0,13.59
20120810:0310,0.0,0.0,13.26
20120810:0410,0.0,0.0,13.53
20120810:0510,6.01,17.4,13.8
20120810:0610,77.76,128.61,14.07
20120810:0710,236.0,306.08,16.13
20120810:0810,442.16,561.44,18.18
20120810:0910,580.55,759.41,20.23
20120810:1010,670.38,900.22,21.19
20120810:1110,629.74,845.22,22.15
20120810:1210,623.96,841.32,23.1
20120810:1310,438.44,572.78,23.23
20120810:1410,424.98,553.01,23.35
20120810:1510,344.19,446.21,23.48
20120810:1610,227.39,299.92,22.99
20120810:1710,121.23,178.14,22.5
20120810:1810,40.03,65.45,22.01
20120810:1910,0.0,1.66,20.78
20120810:2010,0.0,0.0,19.55
20120810:2110,0.0,0.0,18.31
20120810:2210,0.0,0.0,17.64
20120810:2310,0.0,0.0,16.96
20120811:0010,0.0,0.0,16.29
20120811:0110,0.0,0.0,15.84
20120811:0210,0.0,0.0,15.39
20120811:0310,0.0,0.0,14.95
20120811:0410,0.0,0.0,14.94
20120811:0510,4.02,14.08,14.94
20120811:0610,76.29,125.54,14.94
20120811:0710,262.82,337.05,16.52
20120811:0810,464.9,571.56,18.11
20120811:0910,625.62,774.67,19.7
20120811:1010,731.19,917.65,20.53
20120811:1110,774.87,981.03,21.36
20120811:1210,745.91,944.63,22.19
20120811:1310,666.07,836.03,22.16
20120811:1410,408.47,508.82,22.12
20120811:1510,378.21,471.66,22.08
20120811:1610,212.87,275.19,21.48
20120811:1710,113.48,160.87,20.89
20120811:1810,39.84,64.62,20.29
20120811:1910,0.0,0.0,19.4
20120811:2010,0.0,0.0,18.5
20120811:2110,0.0,0.0,17.6
20120811:2210,0.0,0.0,17.5
20120811:2310,0.0,0.0,17.39
20120812:0010,0.0,0.0,17.29
20120812:0110,0.0,0.0,16.73
20120812:0210,0.0,0.0,16.18
20120812:0310,0.0,0.0,15.63
20120812:0410,0.0,0.0,15.65
20120812:0510,0.0,3.31,15.67
20120812:0610,73.23,118.98,15.69
20120812:0710,250.71,322.25,17.08
20120812:0810,363.91,450.32,18.48
20120812:0910,459.09,570.26,19.88
20120812:1010,416.9,521.11,20.64
20120812:1110,698.09,893.47,21.4
20120812:1210,781.94,1015.57,22.16
20120812:1310,506.77,639.11,21.89
20120812:1410,581.59,732.86,21.61
20120812:1510,333.95,419.86,21.34
20120812:1610,294.8,379.35,20.82
20120812:1710,79.12,113.89,20.31
20120812:1810,30.26,52.19,19.79
20120812:1910,0.0,0.0,18.56
20120812:2010,0.0,0.0,17.32
20120812:2110,0.0,0.0,16.08
20120812:2210,0.0,0.0,15.79
20120812:2310,0.0,0.0,15.49
20120813:0010,0.0,0.0,15.2
20120813:0110,0.0,0.0,15.25
20120813:0210,0.0,0.0,15.3
20120813:0310,0.0,0.0,15.35
20120813:0410,0.0,0.0,15.59
20120813:0510,0.0,3.31,15.83
20120813:0610,67.2,106.26,16.08
20120813:0710,135.01,178.87,17.04
20120813:0810,182.55,233.52,18.0
20120813:0910,327.73,404.63,18.96
20120813:1010,379.2,468.33,19.42
20120813:1110,438.57,543.1,19.88
20120813:1210,414.09,515.08,20.34
20120813:1310,168.0,219.01,20.17
20120813:1410,114.52,155.28,20.01
20120813:1510,151.7,199.14,19.84
20120813:1610,27.51,48.47,19.36
20120813:1710,50.9,78.09,18.88
20120813:1810,2.17,10.77,18.39
20120813:1910,0.0,0.0,17.73
20120813:2010,0.0,0.0,17.07
20120813:2110,0.0,0.0,16.41
20120813:2210,0.0,0.0,16.44
20120813:2310,0.0,0.0,16.48
20120814:0010,0.0,0.0,16.51
20120814:0110,0.0,0.0,16.31
20120814:0210,0.0,0.0,16.11
20120814:0310,0.0,0.0,15.91
20120814:0410,0.0,0.0,16.06
20120814:0510,0.0,1.66,16.22
20120814:0610,3.14,12.57,16.38
20120814:0710,116.39,156.51,16.7
20120814:0810,336.79,416.35,17.03
20120814:0910,460.26,568.33,17.35
20120814:1010,489.06,605.58,17.77
20120814:1110,317.83,395.83,18.19
20120814:1210,704.23,887.41,18.6
20120814:1310,571.22,714.77,19.66
20120814:1410,518.81,649.62,20.72
20120814:1510,244.75,313.02,21.78
20120814:1610,267.1,345.92,21.38
20120814:1710,113.48,185.18,20.99
20120814:1810,35.19,58.82,20.59
20120814:1910,0.0,0.0,19.61
20120814:2010,0.0,0.0,18.63
20120814:2110,0.0,0.0,17.64
20120814:2210,0.0,0.0,17.67
20120814:2310,0.0,0.0,17.7
20120815:0010,0.0,0.0,17.73
20120815:0110,0.0,0.0,17.73
20120815:0210,0.0,0.0,17.73
20120815:0310,0.0,0.0,17.73
20120815:0410,0.0,0.0,18.02
20120815:0510,0.0,1.66,18.32
20120815:0610,27.62,48.47,18.61
20120815:0710,10.69,25.13,19.88
20120815:0810,36.2,60.14,21.15
20120815:0910,85.82,122.07,22.41
20120815:1010,50.94,78.99,21.73
20120815:1110,68.55,100.53,21.05
20120815:1210,66.54,97.84,20.36
20120815:1310,236.84,298.59,19.02
20120815:1410,51.28,78.09,17.67
20120815:1510,41.43,65.52,16.33
20120815:1610,69.36,99.63,16.79
20120815:1710,117.2,169.15,17.25
20120815:1810,26.8,47.22,17.7
20120815:1910,0.0,0.0,17.36
20120815:2010,0.0,0.0,17.01
20120815:2110,0.0,0.0,16.66
20120815:2210,0.0,0.0,16.64
20120815:2310,0.0,0.0,16.61
20120816:0010,0.0,0.0,16.59
20120816:0110,0.0,0.0,16.29
20120816:0210,0.0,0.0,15.99
20120816:0310,0.0,0.0,15.69
20120816:0410,0.0,0.0,15.82
20120816:0510,1.03,8.28,15.95
20120816:0610,63.39,101.21,16.08
20120816:0710,216.6,277.42,16.84
20120816:0810,289.03,355.91,17.6
20120816:0910,195.25,248.05,18.36
20120816:1010,236.76,297.45,18.9
20120816:1110,407.7,501.17,19.43
20120816:1210,176.64,228.5,19.96
20120816:1310,356.9,441.87,19.98
20120816:1410,277.77,347.58,19.99
20120816:1510,230.92,292.29,20.0
20120816:1610,210.75,270.62,19.29
20120816:1710,97.96,138.78,18.59
20120816:1810,18.13,35.62,17.88
20120816:1910,0.0,0.0,17.31
20120816:2010,0.0,0.0,16.74
20120816:2110,0.0,0.0,16.17
20120816:2210,0.0,0.0,16.44
20120816:2310,0.0,0.0,16.72
20120817:0010,0.0,0.0,16.99
20120817:0110,0.0,0.0,17.25
20120817:0210,0.0,0.0,17.51
20120817:0310,0.0,0.0,17.78
20120817:0410,0.0,0.0,17.58
20120817:0510,0.0,0.0,17.38
20120817:0610,33.56,56.4,17.18
20120817:0710,152.08,199.79,17.9
20120817:0810,231.61,290.29,18.61
20120817:0910,255.48,318.85,19.32
20120817:1010,408.52,502.26,20.48
20120817:1110,613.39,759.21,21.63
20120817:1210,837.13,1055.37,22.78
20120817:1310,747.57,941.26,23.17
20120817:1410,668.6,839.79,23.55
20120817:1510,504.03,633.69,23.93
20120817:1610,280.91,366.86,23.51
20120817:1710,107.39,178.72,23.09
20120817:1810,25.44,46.39,22.67
20120817:1910,0.0,0.0,21.98
20120817:2010,0.0,0.0,21.28
20120817:2110,0.0,0.0,20.58
20120817:2210,0.0,0.0,20.73
20120817:2310,0.0,0.0,20.87
20120818:0010,0.0,0.0,21.02
20120818:0110,0.0,0.0,20.12
20120818:0210,0.0,0.0,19.22
20120818:0310,0.0,0.0,18.33
20120818:0410,0.0,0.0,18.02
20120818:0510,0.0,0.0,17.71
20120818:0610,54.98,88.72,17.41
20120818:0710,267.51,348.4,19.03
20120818:0810,460.6,577.9,20.65
20120818:0910,617.16,786.56,22.27
20120818:1010,719.52,933.48,23.25
20120818:1110,774.22,1017.12,24.23
20120818:1210,798.16,1054.77,25.2
20120818:1310,646.23,840.85,25.36
20120818:1410,648.1,842.9,25.51
20120818:1510,484.14,624.35,25.67
20120818:1610,299.11,397.92,25.04
20120818:1710,103.47,176.55,24.41
20120818:1810,23.46,43.91,23.77
20120818:1910,0.0,0.0,22.17
20120818:2010,0.0,0.0,20.57
20120818:2110,0.0,0.0,18.97
20120818:2210,0.0,0.0,18.63
20120818:2310,0.0,0.0,18.29
20120819:0010,0.0,0.0,17.95
20120819:0110,0.0,0.0,17.64
20120819:0210,0.0,0.0,17.34
20120819:0310,0.0,0.0,17.04
20120819:0410,0.0,0.0,17.15
20120819:0510,0.0,0.0,17.26
20120819:0610,68.96,121.68,17.36
20120819:0710,260.37,341.03,19.07
20120819:0810,414.71,526.74,20.78
20120819:0910,587.2,765.82,22.49
20120819:1010,248.24,322.67,23.49
20120819:1110,92.4,131.94,24.49
20120819:1210,67.51,101.43,25.48
20120819:1310,692.67,914.98,25.53
20120819:1410,608.82,790.09,25.57
20120819:1510,419.48,537.82,25.62
20120819:1610,296.65,391.88,24.81
20120819:1710,103.73,173.86,24.0
20120819:1810,22.37,42.25,23.18
20120819:1910,0.0,0.0,21.88
20120819:2010,0.0,0.0,20.57
20120819:2110,0.0,0.0,19.26
20120819:2210,0.0,0.0,18.6
20120819:2310,0.0,0.0,17.93
20120820:0010,0.0,0.0,17.27
20120820:0110,0.0,0.0,16.88
20120820:0210,0.0,0.0,16.49
20120820:0310,0.0,0.0,16.11
20120820:0410,0.0,0.0,16.15
20120820:0510,0.0,0.0,16.19
20120820:0610,16.54,33.21,16.23
20120820:0710,133.24,176.95,16.93
20120820:0810,250.87,312.7,17.63
20120820:0910,41.69,66.42,18.33
20120820:1010,206.6,263.22,19.34
20120820:1110,72.49,105.02,20.36
20120820:1210,141.63,188.49,21.37
20120820:1310,754.18,955.08,21.72
20120820:1410,514.44,643.68,22.07
20120820:1510,465.32,584.6,22.42
20120820:1610,206.14,269.85,21.96
20120820:1710,87.46,127.47,21.51
20120820:1810,25.04,45.56,21.05
20120820:1910,0.0,0.0,19.44
20120820:2010,0.0,0.0,17.82
20120820:2110,0.0,0.0,16.2
20120820:2210,0.0,0.0,15.65
20120820:2310,0.0,0.0,15.11
20120821:0010,0.0,0.0,14.56
20120821:0110,0.0,0.0,14.43
20120821:0210,0.0,0.0,14.3
20120821:0310,0.0,0.0,14.18
20120821:0410,0.0,0.0,14.39
20120821:0510,0.0,0.0,14.6
20120821:0610,2.7,11.67,14.81
20120821:0710,77.78,109.87,15.88
20120821:0810,291.95,362.8,16.95
20120821:0910,228.52,288.91,18.02
20120821:1010,225.12,286.12,18.6
20120821:1110,652.3,827.97,19.18
20120821:1210,283.95,358.65,19.75
20120821:1310,96.19,133.74,20.0
20120821:1410,165.15,216.3,20.24
20120821:1510,82.65,117.58,20.48
20120821:1610,44.18,70.01,19.81
20120821:1710,104.5,163.23,19.14
20120821:1810,19.89,38.11,18.46
20120821:1910,0.0,0.0,17.47
20120821:2010,0.0,0.0,16.47
20120821:2110,0.0,0.0,15.47
20120821:2210,0.0,0.0,15.08
20120821:2310,0.0,0.0,14.7
20120822:0010,0.0,0.0,14.31
20120822:0110,0.0,0.0,13.91
20120822:0210,0.0,0.0,13.51
20120822:0310,0.0,0.0,13.12
20120822:0410,0.0,0.0,13.15
20120822:0510,0.0,0.0,13.19
20120822:0610,59.82,98.47,13.23
20120822:0710,90.73,124.34,14.59
20120822:0810,221.71,275.84,15.95
20120822:0910,365.87,445.01,17.31
20120822:1010,472.68,575.56,18.03
20120822:1110,370.38,455.39,18.76
20120822:1210,640.11,791.61,19.48
20120822:1310,429.11,527.78,19.52
20120822:1410,337.82,417.67,19.55
20120822:1510,418.98,515.13,19.59
20120822:1610,202.35,260.43,19.05
20120822:1710,90.48,130.53,18.51
20120822:1810,23.01,42.25,17.96
20120822:1910,0.0,0.0,16.86
20120822:2010,0.0,0.0,15.76
20120822:2110,0.0,0.0,14.66
20120822:2210,0.0,0.0,14.13
20120822:2310,0.0,0.0,13.59
20120823:0010,0.0,0.0,13.06
20120823:0110,0.0,0.0,12.68
20120823:0210,0.0,0.0,12.3
20120823:0310,0.0,0.0,11.92
20120823:0410,0.0,0.0,11.94
20120823:0510,0.0,0.0,11.97
20120823:0610,37.42,61.4,11.99
20120823:0710,211.23,268.9,13.57
20120823:0810,339.93,415.3,15.15
20120823:0910,590.51,726.93,16.73
20120823:1010,617.09,769.39,17.55
20120823:1110,603.63,758.96,18.36
20120823:1210,577.88,730.83,19.17
20120823:1310,323.97,407.35,19.26
20120823:1410,239.77,305.4,19.34
20120823:1510,353.38,444.57,19.43
20120823:1610,99.02,136.65,18.78
20120823:1710,46.67,72.7,18.14
20120823:1810,21.81,40.59,17.49
20120823:1910,0.0,0.0,16.66
20120823:2010,0.0,0.0,15.83
20120823:2110,0.0,0.0,15.0
20120823:2210,0.0,0.0,14.74
20120823:2310,0.0,0.0,14.47
20120824:0010,0.0,0.0,14.21
20120824:0110,0.0,0.0,13.75
20120824:0210,0.0,0.0,13.3
20120824:0310,0.0,0.0,12.85
20120824:0410,0.0,0.0,12.92
20120824:0510,0.0,0.0,13.0
20120824:0610,1.81,9.87,13.07
20120824:0710,125.79,166.37,14.47
20120824:0810,146.23,189.61,15.87
20120824:0910,373.21,457.41,17.26
20120824:1010,342.78,423.51,18.17
20120824:1110,425.46,526.05,19.08
20120824:1210,223.41,284.68,19.98
20120824:1310,250.2,314.94,19.22
20120824:1410,428.41,524.84,18.45
20120824:1510,148.85,193.8,17.69
20120824:1610,22.41,41.29,16.98
20120824:1710,69.67,101.41,16.27
20120824:1810,5.45,16.57,15.56
20120824:1910,0.0,0.0,15.48
20120824:2010,0.0,0.0,15.39
20120824:2110,0.0,0.0,15.3
20120824:2210,0.0,0.0,15.47
20120824:2310,0.0,0.0,15.64
20120825:0010,0.0,0.0,15.81
20120825:0110,0.0,0.0,15.67
20120825:0210,0.0,0.0,15.54
20120825:0310,0.0,0.0,15.41
20120825:0410,0.0,0.0,15.41
20120825:0510,0.0,0.0,15.42
20120825:0610,12.81,27.82,15.43
20120825:0710,94.13,129.0,15.65
20120825:0810,249.97,308.14,15.87
20120825:0910,507.71,610.64,16.09
20120825:1010,220.26,275.43,16.53
20120825:1110,340.25,416.18,16.97
20120825:1210,41.89,66.42,17.4
20120825:1310,408.83,497.71,17.29
20120825:1410,490.53,593.81,17.17
20120825:1510,36.26,59.24,17.06
20120825:1610,15.27,31.42,16.32
20120825:1710,97.12,156.34,15.59
20120825:1810,19.05,36.45,14.85
20120825:1910,0.0,0.0,14.57
20120825:2010,0.0,0.0,14.29
20120825:2110,0.0,0.0,14.0
20120825:2210,0.0,0.0,13.94
20120825:2310,0.0,0.0,13.89
20120826:0010,0.0,0.0,13.83
20120826:0110,0.0,0.0,13.71
20120826:0210,0.0,0.0,13.59
20120826:0310,0.0,0.0,13.48
20120826:0410,0.0,0.0,13.32
20120826:0510,0.0,0.0,13.16
20120826:0610,46.83,77.38,13.01
20120826:0710,265.19,334.45,14.15
20120826:0810,467.89,563.49,15.3
20120826:0910,551.4,667.05,16.45
20120826:1010,521.1,635.63,17.27
20120826:1110,424.42,521.57,18.1
20120826:1210,689.86,865.8,18.92
20120826:1310,367.86,455.59,18.97
20120826:1410,430.48,530.85,19.02
20120826:1510,317.33,394.21,19.07
20120826:1610,161.45,211.25,18.44
20120826:1710,36.05,59.24,17.81
20120826:1810,12.34,27.34,17.18
20120826:1910,0.0,0.0,16.26
20120826:2010,0.0,0.0,15.34
20120826:2110,0.0,0.0,14.41
20120826:2210,0.0,0.0,13.97
20120826:2310,0.0,0.0,13.53
20120827:0010,0.0,0.0,13.09
20120827:0110,0.0,0.0,12.95
20120827:0210,0.0,0.0,12.81
20120827:0310,0.0,0.0,12.67
20120827:0410,0.0,0.0,13.14
20120827:0510,0.0,0.0,13.61
20120827:0610,56.22,95.83,14.07
20120827:0710,250.61,318.96,15.35
20120827:0810,310.73,380.41,16.62
20120827:0910,239.51,298.84,17.89
20120827:1010,78.44,111.3,18.46
20120827:1110,281.39,350.38,19.03
20120827:1210,202.85,258.96,19.6
20120827:1310,143.04,188.49,19.69
20120827:1410,204.06,259.79,19.77
20120827:1510,349.83,430.27,19.86
20120827:1610,251.32,322.1,19.59
20120827:1710,41.5,66.42,19.32
20120827:1810,12.79,28.17,19.05
20120827:1910,0.0,0.0,18.22
20120827:2010,0.0,0.0,17.38
20120827:2110,0.0,0.0,16.54
20120827:2210,0.0,0.0,16.52
20120827:2310,0.0,0.0,16.5
20120828:0010,0.0,0.0,16.48
20120828:0110,0.0,0.0,16.21
20120828:0210,0.0,0.0,15.95
20120828:0310,0.0,0.0,15.69
20120828:0410,0.0,0.0,15.62
20120828:0510,0.0,0.0,15.56
20120828:0610,60.48,107.07,15.49
20120828:0710,258.16,329.33,16.08
20120828:0810,463.13,562.54,16.67
20120828:0910,557.11,676.95,17.26
20120828:1010,500.18,611.82,18.11
20120828:1110,508.11,626.18,18.96
20120828:1210,597.01,743.61,19.81
20120828:1310,323.78,402.56,19.67
20120828:1410,353.81,436.8,19.53
20120828:1510,366.28,451.03,19.39
20120828:1610,257.58,329.73,18.65
20120828:1710,89.3,138.57,17.91
20120828:1810,8.49,21.54,17.16
20120828:1910,0.0,0.0,16.39
20120828:2010,0.0,0.0,15.62
20120828:2110,0.0,0.0,14.84
20120828:2210,0.0,0.0,14.76
20120828:2310,0.0,0.0,14.69
20120829:0010,0.0,0.0,14.61
20120829:0110,0.0,0.0,14.68
20120829:0210,0.0,0.0,14.75
20120829:0310,0.0,0.0,14.83
20120829:0410,0.0,0.0,14.78
20120829:0510,0.0,0.0,14.74
20120829:0610,55.94,97.29,14.69
20120829:0710,90.46,124.46,15.26
20120829:0810,105.18,141.34,15.83
20120829:0910,186.75,235.6,16.4
20120829:1010,241.44,298.9,16.56
20120829:1110,331.72,403.87,16.72
20120829:1210,121.18,160.67,16.87
20120829:1310,82.25,114.89,16.59
20120829:1410,114.46,152.59,16.3
20120829:1510,50.21,76.29,16.02
20120829:1610,28.01,48.47,15.98
20120829:1710,77.69,114.6,15.95
20120829:1810,14.17,29.82,15.91
20120829:1910,0.0,0.0,15.36
20120829:2010,0.0,0.0,14.81
20120829:2110,0.0,0.0,14.26
20120829:2210,0.0,0.0,14.23
20120829:2310,0.0,0.0,14.21
20120830:0010,0.0,0.0,14.18
20120830:0110,0.0,0.0,14.02
20120830:0210,0.0,0.0,13.86
20120830:0310,0.0,0.0,13.7
20120830:0410,0.0,0.0,13.65
20120830:0510,0.0,0.0,13.61
20120830:0610,57.31,101.08,13.56
20120830:0710,138.27,181.23,14.47
20120830:0810,131.96,172.37,15.38
20120830:0910,45.01,70.01,16.29
20120830:1010,217.14,272.39,16.93
20120830:1110,251.0,312.45,17.58
20120830:1210,193.98,246.75,18.22
20120830:1310,74.22,105.91,17.92
20120830:1410,67.6,97.84,17.62
20120830:1510,36.95,60.14,17.32
20120830:1610,131.34,172.9,16.55
20120830:1710,79.25,117.87,15.78
20120830:1810,12.5,27.34,15.01
20120830:1910,0.0,0.0,14.13
20120830:2010,0.0,0.0,13.25
20120830:2110,0.0,0.0,12.37
20120830:2210,0.0,0.0,12.01
20120830:2310,0.0,0.0,11.64
20120831:0010,0.0,0.0,11.28
20120831:0110,0.0,0.0,10.52
20120831:0210,0.0,0.0,9.76
20120831:0310,0.0,0.0,9.01
20120831:0410,0.0,0.0,8.96
20120831:0510,0.0,0.0,8.92
20120831:0610,57.09,98.25,8.88
20120831:0710,259.35,322.58,10.33
20120831:0810,466.08,555.34,11.79
20120831:0910,630.06,758.02,13.24
20120831:1010,728.18,888.3,14.14
20120831:1110,690.17,843.67,15.03
20120831:1210,759.27,936.86,15.92
20120831:1310,739.76,914.04,16.2
20120831:1410,615.13,754.23,16.47
20120831:1510,411.66,504.76,16.75
20120831:1610,134.57,177.5,16.19
20120831:1710,65.01,96.81,15.63
20120831:1810,0.68,7.46,15.07
20120831:1910,0.0,0.0,14.56
20120831:2010,0.0,0.0,14.04
20120831:2110,0.0,0.0,13.52
20120831:2210,0.0,0.0,13.5
20120831:2310,0.0,0.0,13.49
20120901:0010,0.0,0.0,13.47
20120901:0110,0.0,0.0,13.16
20120901:0210,0.0,0.0,12.85
20120901:0310,0.0,0.0,12.54
20120901:0410,0.0,0.0,12.65
