datetime,netload,load,pv,temp,irradiance,month_x,month_y,day_x,day_y,hour_x,hour_y
2012-01-01 00:00:00,0.732,0.732,0.0,9.17,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2012-01-01 01:00:00,0.688,0.688,0.0,8.55,0.0,0.0,1.0,0.0,1.0,0.25881904510252074,0.9659258262890683
2012-01-01 02:00:00,0.669,0.669,0.0,7.93,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
2012-01-01 03:00:00,0.694,0.694,0.0,7.3,0.0,0.0,1.0,0.0,1.0,0.7071067811865475,0.7071067811865476
2012-01-01 04:00:00,0.762,0.762,0.0,7.21,0.0,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2012-01-01 05:00:00,0.701,0.701,0.0,7.13,0.0,0.0,1.0,0.0,1.0,0.9659258262890682,0.25881904510252096
2012-01-01 06:00:00,0.87,0.87,0.0,7.04,0.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
2012-01-01 07:00:00,1.036,1.036,0.0,7.4,0.0,0.0,1.0,0.0,1.0,0.9659258262890683,-0.25881904510252063
2012-01-01 08:00:00,1.568,1.608,0.04,7.77,92.4,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2012-01-01 09:00:00,2.401,2.468,0.06668,8.13,313.82,0.0,1.0,0.0,1.0,0.7071067811865476,-0.7071067811865475
2012-01-01 10:00:00,2.043,2.216,0.17332,8.84,419.4,0.0,1.0,0.0,1.0,0.5000000000000003,-0.8660254037844385
2012-01-01 11:00:00,2.481,2.794,0.31332,9.54,159.48,0.0,1.0,0.0,1.0,0.258819045102521,-0.9659258262890682
2012-01-01 12:00:00,2.259,2.466,0.20668,10.25,101.04,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
2012-01-01 13:00:00,1.858,1.958,0.1,10.46,26.38,0.0,1.0,0.0,1.0,-0.25881904510252035,-0.9659258262890684
2012-01-01 14:00:00,1.358,1.418,0.06,10.68,25.36,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2012-01-01 15:00:00,1.675,1.675,0.0,10.89,9.71,0.0,1.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479
2012-01-01 16:00:00,4.906,4.906,0.0,10.62,0.0,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2012-01-01 17:00:00,2.004,2.004,0.0,10.35,0.0,0.0,1.0,0.0,1.0,-0.9659258262890681,-0.2588190451025215
2012-01-01 18:00:00,1.953,1.953,0.0,10.08,0.0,0.0,1.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2012-01-01 19:00:00,1.798,1.798,0.0,9.95,0.0,0.0,1.0,0.0,1.0,-0.9659258262890684,0.2588190451025203
2012-01-01 20:00:00,2.02,2.02,0.0,9.83,0.0,0.0,1.0,0.0,1.0,-0.866025403784439,0.49999999999999933
2012-01-01 21:00:00,1.327,1.327,0.0,9.71,0.0,0.0,1.0,0.0,1.0,-0.7071067811865477,0.7071067811865474
2012-01-01 22:00:00,1.204,1.204,0.0,9.69,0.0,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2012-01-01 23:00:00,1.066,1.066,0.0,9.68,0.0,0.0,1.0,0.0,1.0,-0.25881904510252157,0.9659258262890681
2012-01-02 00:00:00,0.778,0.778,0.0,9.67,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0
2012-01-02 01:00:00,1.014,1.014,0.0,9.69,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
