time,irradiance,temp,wind
20130723:0310,0.0,21.57,1.41
20130723:0410,0.0,21.71,1.31
20130723:0510,38.09,21.86,1.2
20130723:0610,206.11,22.0,1.1
20130723:0710,435.84,23.59,0.87
20130723:0810,656.23,25.18,0.63
20130723:0910,844.09,26.77,0.4
20130723:1010,970.81,27.46,0.48
20130723:1110,1033.91,28.15,0.57
20130723:1210,1018.17,28.85,0.65
20130723:1310,940.77,29.24,0.57
20130723:1410,772.01,29.64,0.49
20130723:1510,78.33,30.04,0.41
20130723:1610,74.65,29.68,0.6
20130723:1710,34.1,29.32,0.78
20130723:1810,22.51,28.97,0.97
20130723:1910,0.0,28.12,1.03
20130723:2010,0.0,27.27,1.09
20130723:2110,0.0,26.41,1.14
20130723:2210,0.0,25.4,1.24
20130723:2310,0.0,24.39,1.34
20130724:0010,0.0,23.38,1.43
20130724:0110,0.0,22.56,1.15
20130724:0210,0.0,21.74,0.86
20130724:0310,0.0,20.93,0.58
20130724:0410,0.0,21.19,0.69
20130724:0510,42.42,21.46,0.8
20130724:0610,170.03,21.73,0.91
20130724:0710,418.03,22.7,0.67
20130724:0810,648.71,23.66,0.42
20130724:0910,835.0,24.63,0.18
20130724:1010,965.06,25.26,0.47
20130724:1110,1022.37,25.89,0.76
20130724:1210,1012.56,26.53,1.05
20130724:1310,925.71,27.65,0.95
20130724:1410,784.75,28.77,0.85
20130724:1510,595.34,29.9,0.74
20130724:1610,371.26,29.22,0.75
20130724:1710,149.29,28.55,0.75
20130724:1810,44.15,27.88,0.76
20130724:1910,0.0,26.95,0.89
20130724:2010,0.0,26.02,1.02
20130724:2110,0.0,25.09,1.14
20130724:2210,0.0,24.71,1.2
20130724:2310,0.0,24.34,1.26
20130725:0010,0.0,23.96,1.31
20130725:0110,0.0,23.19,1.37
20130725:0210,0.0,22.42,1.44
20130725:0310,0.0,21.66,1.5
20130725:0410,0.0,21.89,1.39
20130725:0510,41.55,22.13,1.28
20130725:0610,201.64,22.36,1.17
20130725:0710,430.01,24.32,0.85
20130725:0810,648.61,26.27,0.53
20130725:0910,562.24,28.22,0.21
20130725:1010,965.2,29.2,0.33
20130725:1110,1029.48,30.18,0.45
20130725:1210,1019.5,31.16,0.57
20130725:1310,931.23,31.58,0.62
20130725:1410,793.61,32.0,0.68
20130725:1510,598.53,32.43,0.73
20130725:1610,373.28,31.8,0.81
20130725:1710,147.04,31.18,0.9
20130725:1810,52.8,30.56,0.98
20130725:1910,0.0,29.47,1.0
20130725:2010,0.0,28.38,1.03
20130725:2110,0.0,27.28,1.05
20130725:2210,0.0,26.24,1.14
20130725:2310,0.0,25.2,1.22
20130726:0010,0.0,24.16,1.31
20130726:0110,0.0,23.64,1.39
20130726:0210,0.0,23.12,1.47
20130726:0310,0.0,22.6,1.54
20130726:0410,0.0,22.88,1.57
20130726:0510,41.55,23.16,1.6
20130726:0610,200.24,23.44,1.63
20130726:0710,428.04,25.26,1.77
20130726:0810,645.3,27.07,1.92
20130726:0910,835.14,28.88,2.07
20130726:1010,826.41,29.94,2.25
20130726:1110,1017.82,31.01,2.43
20130726:1210,1013.96,32.08,2.61
20130726:1310,931.35,32.2,2.71
20130726:1410,793.7,32.33,2.81
20130726:1510,592.81,32.46,2.91
20130726:1610,368.39,31.61,2.44
20130726:1710,146.59,30.76,1.96
20130726:1810,48.48,29.92,1.49
20130726:1910,0.0,28.54,1.71
20130726:2010,0.0,27.16,1.93
20130726:2110,0.0,25.77,2.15
20130726:2210,0.0,25.34,2.22
20130726:2310,0.0,24.9,2.28
20130727:0010,0.0,24.47,2.34
20130727:0110,0.0,23.95,2.21
20130727:0210,0.0,23.43,2.07
20130727:0310,0.0,22.92,1.93
20130727:0410,0.0,23.09,1.71
20130727:0510,39.82,23.27,1.49
20130727:0610,200.03,23.45,1.27
20130727:0710,426.83,25.4,1.79
20130727:0810,644.22,27.35,2.31
20130727:0910,835.29,29.3,2.83
20130727:1010,949.86,30.42,3.32
20130727:1110,1024.03,31.55,3.82
20130727:1210,1014.18,32.68,4.32
20130727:1310,932.6,32.78,4.37
20130727:1410,785.9,32.88,4.43
20130727:1510,587.01,32.98,4.48
20130727:1610,366.57,32.01,3.74
20130727:1710,147.13,31.04,3.0
20130727:1810,43.28,30.07,2.26
20130727:1910,0.0,29.06,2.57
20130727:2010,0.0,28.05,2.87
20130727:2110,0.0,27.04,3.17
20130727:2210,0.0,26.81,3.22
20130727:2310,0.0,26.58,3.27
20130728:0010,0.0,26.35,3.32
20130728:0110,0.0,26.06,3.25
20130728:0210,0.0,25.77,3.18
20130728:0310,0.0,25.49,3.1
20130728:0410,0.0,25.46,2.61
20130728:0510,35.49,25.44,2.11
20130728:0610,204.26,25.41,1.61
20130728:0710,428.46,26.47,1.88
20130728:0810,669.09,27.52,2.14
20130728:0910,714.88,28.58,2.4
20130728:1010,651.11,28.73,2.86
20130728:1110,993.75,28.88,3.32
20130728:1210,953.91,29.04,3.78
20130728:1310,607.73,28.88,3.19
20130728:1410,83.86,28.73,2.6
20130728:1510,128.09,28.58,2.01
20130728:1610,173.24,27.52,1.95
20130728:1710,150.59,26.46,1.89
20130728:1810,51.94,25.4,1.83
20130728:1910,0.0,24.69,1.48
20130728:2010,0.0,23.98,1.12
20130728:2110,0.0,23.26,0.76
20130728:2210,0.0,23.07,0.84
20130728:2310,0.0,22.89,0.92
20130729:0010,0.0,22.7,1.01
20130729:0110,0.0,21.44,1.03
20130729:0210,0.0,20.19,1.05
20130729:0310,0.0,18.94,1.08
20130729:0410,0.0,18.55,1.37
20130729:0510,6.93,18.17,1.66
20130729:0610,35.02,17.78,1.94
20130729:0710,51.61,17.84,2.31
20130729:0810,117.96,17.9,2.68
20130729:0910,62.67,17.96,3.05
20130729:1010,70.96,18.37,2.38
20130729:1110,99.53,18.78,1.71
20130729:1210,745.29,19.19,1.03
20130729:1310,854.9,20.29,1.2
20130729:1410,781.07,21.39,1.37
20130729:1510,581.02,22.49,1.53
20130729:1610,207.23,22.33,1.42
20130729:1710,78.33,22.17,1.31
20130729:1810,50.21,22.02,1.2
20130729:1910,0.0,21.02,1.4
20130729:2010,0.0,20.02,1.6
20130729:2110,0.0,19.01,1.79
20130729:2210,0.0,18.66,1.68
20130729:2310,0.0,18.3,1.57
20130730:0010,0.0,17.95,1.46
20130730:0110,0.0,17.79,1.64
20130730:0210,0.0,17.63,1.81
20130730:0310,0.0,17.48,1.99
20130730:0410,0.0,17.5,1.8
20130730:0510,33.76,17.53,1.61
20130730:0610,176.71,17.55,1.42
20130730:0710,371.38,18.9,1.78
20130730:0810,621.6,20.24,2.14
20130730:0910,774.32,21.58,2.5
20130730:1010,920.51,22.72,2.72
20130730:1110,994.22,23.86,2.95
20130730:1210,979.01,25.0,3.17
20130730:1310,933.43,25.58,3.15
20130730:1410,790.44,26.16,3.13
20130730:1510,530.5,26.75,3.1
20130730:1610,364.2,26.1,2.58
20130730:1710,145.78,25.46,2.06
20130730:1810,47.61,24.82,1.53
20130730:1910,0.0,23.73,1.77
20130730:2010,0.0,22.65,2.0
20130730:2110,0.0,21.56,2.23
20130730:2210,0.0,21.13,2.17
20130730:2310,0.0,20.69,2.1
20130731:0010,0.0,20.26,2.03
20130731:0110,0.0,19.74,1.84
20130731:0210,0.0,19.22,1.65
20130731:0310,0.0,18.7,1.46
20130731:0410,0.0,18.88,1.22
20130731:0510,33.76,19.06,0.97
20130731:0610,200.24,19.24,0.73
20130731:0710,431.06,21.24,0.92
20130731:0810,651.43,23.23,1.11
20130731:0910,840.12,25.22,1.3
20130731:1010,968.22,26.6,1.31
20130731:1110,1025.53,27.98,1.31
20130731:1210,1015.64,29.37,1.32
20130731:1310,932.71,29.91,1.32
20130731:1410,789.66,30.46,1.31
20130731:1510,594.45,31.01,1.31
20130731:1610,369.92,30.27,1.14
20130731:1710,141.15,29.54,0.96
20130731:1810,46.74,28.81,0.79
20130731:1910,0.0,27.72,0.78
20130731:2010,0.0,26.63,0.78
20130731:2110,0.0,25.54,0.77
20130731:2210,0.0,24.2,0.9
20130731:2310,0.0,22.85,1.03
20130801:0010,0.0,21.51,1.16
20130801:0110,0.0,20.7,1.23
20130801:0210,0.0,19.9,1.3
20130801:0310,0.0,19.09,1.37
20130801:0410,0.0,19.38,1.4
20130801:0510,33.76,19.67,1.43
20130801:0610,200.02,19.96,1.46
20130801:0710,434.05,22.88,1.42
20130801:0810,659.52,25.8,1.38
20130801:0910,851.09,28.71,1.34
20130801:1010,986.66,29.8,1.8
20130801:1110,1052.27,30.88,2.27
20130801:1210,1034.81,31.96,2.73
20130801:1310,955.43,32.1,2.74
20130801:1410,804.35,32.23,2.76
20130801:1510,600.69,32.37,2.77
20130801:1610,370.99,31.24,2.44
20130801:1710,140.21,30.1,2.1
20130801:1810,43.28,28.97,1.77
20130801:1910,0.0,27.43,1.71
20130801:2010,0.0,25.89,1.65
20130801:2110,0.0,24.35,1.59
20130801:2210,0.0,23.92,1.6
20130801:2310,0.0,23.49,1.6
20130802:0010,0.0,23.07,1.61
20130802:0110,0.0,22.42,1.65
20130802:0210,0.0,21.77,1.69
20130802:0310,0.0,21.12,1.72
20130802:0410,0.0,21.38,1.61
20130802:0510,32.89,21.64,1.49
20130802:0610,198.58,21.89,1.38
20130802:0710,431.36,24.11,1.64
20130802:0810,656.53,26.33,1.89
20130802:0910,846.88,28.55,2.15
20130802:1010,981.28,29.71,2.54
20130802:1110,1045.81,30.86,2.93
20130802:1210,1035.44,32.01,3.32
20130802:1310,945.89,32.24,3.23
20130802:1410,787.23,32.48,3.14
20130802:1510,582.73,32.71,3.05
20130802:1610,359.42,31.55,2.73
20130802:1710,143.51,30.38,2.41
20130802:1810,45.88,29.22,2.1
20130802:1910,0.0,27.84,2.27
20130802:2010,0.0,26.46,2.44
20130802:2110,0.0,25.09,2.61
20130802:2210,0.0,24.71,2.69
20130802:2310,0.0,24.33,2.76
20130803:0010,0.0,23.95,2.84
20130803:0110,0.0,23.3,2.14
20130803:0210,0.0,22.65,1.44
20130803:0310,0.0,21.99,0.74
20130803:0410,0.0,21.98,0.57
20130803:0510,38.09,21.97,0.39
20130803:0610,187.09,21.96,0.21
20130803:0710,350.48,23.65,0.45
20130803:0810,628.99,25.33,0.69
20130803:0910,826.73,27.01,0.92
20130803:1010,964.63,28.14,1.11
20130803:1110,838.52,29.27,1.3
20130803:1210,747.85,30.39,1.49
20130803:1310,315.49,30.7,1.77
20130803:1410,786.53,31.01,2.05
20130803:1510,588.0,31.32,2.33
20130803:1610,358.26,30.64,1.9
20130803:1710,143.62,29.96,1.48
20130803:1810,44.15,29.28,1.05
20130803:1910,0.0,28.13,1.02
20130803:2010,0.0,26.98,0.98
20130803:2110,0.0,25.84,0.95
20130803:2210,0.0,25.21,0.94
20130803:2310,0.0,24.59,0.92
20130804:0010,0.0,23.97,0.91
20130804:0110,0.0,23.22,0.63
20130804:0210,0.0,22.48,0.34
20130804:0310,0.0,21.73,0.06
20130804:0410,0.0,21.88,0.16
20130804:0510,36.36,22.02,0.26
20130804:0610,187.6,22.16,0.36
20130804:0710,414.85,23.91,0.54
20130804:0810,644.71,25.66,0.72
20130804:0910,832.23,27.41,0.9
20130804:1010,976.55,28.22,1.13
20130804:1110,1047.3,29.03,1.36
20130804:1210,1030.87,29.83,1.59
20130804:1310,929.78,30.45,1.6
20130804:1410,745.45,31.07,1.61
20130804:1510,590.77,31.69,1.63
20130804:1610,363.78,30.81,1.42
20130804:1710,132.68,29.93,1.2
20130804:1810,36.36,29.06,0.99
20130804:1910,0.0,28.01,0.93
20130804:2010,0.0,26.97,0.87
20130804:2110,0.0,25.93,0.81
20130804:2210,0.0,25.37,0.8
20130804:2310,0.0,24.82,0.8
20130805:0010,0.0,24.27,0.79
20130805:0110,0.0,23.5,0.8
20130805:0210,0.0,22.73,0.8
20130805:0310,0.0,21.95,0.81
20130805:0410,0.0,22.03,0.85
20130805:0510,34.63,22.11,0.88
20130805:0610,192.46,22.18,0.91
20130805:0710,421.06,24.49,0.84
20130805:0810,652.29,26.79,0.77
20130805:0910,847.71,29.09,0.7
20130805:1010,982.36,30.24,1.24
20130805:1110,1054.23,31.38,1.77
20130805:1210,1036.5,32.52,2.3
20130805:1310,956.92,32.58,2.35
20130805:1410,798.98,32.63,2.4
20130805:1510,592.64,32.69,2.46
20130805:1610,361.89,31.65,2.04
20130805:1710,135.02,30.6,1.62
20130805:1810,34.63,29.56,1.2
20130805:1910,0.0,28.19,1.18
20130805:2010,0.0,26.83,1.16
20130805:2110,0.0,25.47,1.14
20130805:2210,0.0,24.99,0.93
20130805:2310,0.0,24.51,0.72
20130806:0010,0.0,24.04,0.51
20130806:0110,0.0,23.45,0.62
20130806:0210,0.0,22.86,0.73
20130806:0310,0.0,22.27,0.84
20130806:0410,0.0,22.19,0.67
20130806:0510,33.76,22.11,0.49
20130806:0610,188.14,22.02,0.32
20130806:0710,412.99,23.96,0.58
20130806:0810,632.48,25.9,0.84
20130806:0910,827.26,27.84,1.1
20130806:1010,1019.83,28.98,1.39
20130806:1110,758.15,30.12,1.68
20130806:1210,308.47,31.25,1.97
20130806:1310,610.46,31.5,1.86
20130806:1410,789.97,31.75,1.74
20130806:1510,595.54,32.0,1.63
20130806:1610,356.12,31.0,1.4
20130806:1710,140.46,29.99,1.17
20130806:1810,19.91,28.99,0.94
20130806:1910,0.0,27.88,0.93
20130806:2010,0.0,26.78,0.92
20130806:2110,0.0,25.68,0.91
20130806:2210,0.0,25.51,1.5
20130806:2310,0.0,25.35,2.1
20130807:0010,0.0,25.19,2.69
20130807:0110,0.0,24.56,1.94
20130807:0210,0.0,23.93,1.19
20130807:0310,0.0,23.3,0.44
20130807:0410,0.0,23.04,0.63
20130807:0510,32.03,22.78,0.81
20130807:0610,54.37,22.52,0.99
20130807:0710,43.31,23.54,0.88
20130807:0810,117.04,24.55,0.76
20130807:0910,96.76,25.56,0.65
20130807:1010,93.08,26.05,1.12
20130807:1110,192.6,26.54,1.59
20130807:1210,197.21,27.03,2.06
20130807:1310,145.6,26.3,2.0
20130807:1410,61.74,25.58,1.94
20130807:1510,106.9,24.85,1.89
20130807:1610,35.94,24.72,1.55
20130807:1710,20.27,24.59,1.22
20130807:1810,37.22,24.47,0.88
20130807:1910,0.0,23.64,0.74
20130807:2010,0.0,22.81,0.6
20130807:2110,0.0,21.99,0.46
20130807:2210,0.0,21.93,0.42
20130807:2310,0.0,21.87,0.38
20130808:0010,0.0,21.82,0.34
20130808:0110,0.0,20.94,0.45
20130808:0210,0.0,20.06,0.56
20130808:0310,0.0,19.17,0.66
20130808:0410,0.0,19.13,0.8
20130808:0510,15.58,19.09,0.95
20130808:0610,23.04,19.05,1.09
20130808:0710,65.43,19.25,1.27
20130808:0810,48.84,19.45,1.46
20130808:0910,139.15,19.64,1.64
20130808:1010,230.39,20.25,1.95
20130808:1110,450.11,20.86,2.26
20130808:1210,575.93,21.47,2.57
20130808:1310,353.18,21.4,2.28
20130808:1410,177.86,21.32,2.0
20130808:1510,328.32,21.25,1.71
20130808:1610,35.02,20.71,1.72
20130808:1710,105.0,20.16,1.74
20130808:1810,9.52,19.62,1.75
20130808:1910,0.0,19.38,1.8
20130808:2010,0.0,19.14,1.85
20130808:2110,0.0,18.9,1.9
20130808:2210,0.0,18.96,1.94
20130808:2310,0.0,19.02,1.99
20130809:0010,0.0,19.08,2.03
20130809:0110,0.0,18.64,2.09
20130809:0210,0.0,18.2,2.15
20130809:0310,0.0,17.76,2.21
20130809:0410,0.0,17.71,2.09
20130809:0510,14.72,17.65,1.98
20130809:0610,62.67,17.59,1.86
20130809:0710,210.35,18.65,2.14
20130809:0810,269.35,19.71,2.42
20130809:0910,555.16,20.77,2.7
20130809:1010,551.85,21.84,2.88
20130809:1110,763.41,22.91,3.05
20130809:1210,709.03,23.97,3.23
20130809:1310,395.65,24.21,3.29
20130809:1410,296.08,24.46,3.36
20130809:1510,360.77,24.7,3.42
20130809:1610,158.92,23.96,2.95
20130809:1710,127.5,23.21,2.48
20130809:1810,36.36,22.47,2.01
20130809:1910,0.0,21.8,2.12
20130809:2010,0.0,21.14,2.23
20130809:2110,0.0,20.48,2.34
20130809:2210,0.0,20.21,2.42
20130809:2310,0.0,19.95,2.5
20130810:0010,0.0,19.69,2.58
20130810:0110,0.0,19.07,2.45
20130810:0210,0.0,18.46,2.32
20130810:0310,0.0,17.84,2.19
20130810:0410,0.0,17.82,2.08
20130810:0510,28.57,17.79,1.96
20130810:0610,190.82,17.76,1.85
20130810:0710,423.74,18.89,2.3
20130810:0810,647.39,20.02,2.76
20130810:0910,843.48,21.15,3.21
20130810:1010,961.29,22.21,3.32
20130810:1110,1018.34,23.27,3.43
20130810:1210,961.29,24.33,3.53
20130810:1310,934.14,24.67,3.52
20130810:1410,755.32,25.0,3.51
20130810:1510,576.12,25.34,3.5
20130810:1610,358.78,24.57,2.97
20130810:1710,133.86,23.8,2.44
20130810:1810,31.16,23.04,1.9
20130810:1910,0.0,22.1,2.04
20130810:2010,0.0,21.16,2.18
20130810:2110,0.0,20.23,2.32
20130810:2210,0.0,19.87,2.22
20130810:2310,0.0,19.52,2.11
20130811:0010,0.0,19.17,2.01
20130811:0110,0.0,18.58,1.91
20130811:0210,0.0,18.0,1.8
20130811:0310,0.0,17.41,1.7
20130811:0410,0.0,17.33,1.44
20130811:0510,28.57,17.25,1.19
20130811:0610,113.68,17.17,0.94
20130811:0710,387.11,18.73,1.2
20130811:0810,651.88,20.29,1.46
20130811:0910,839.28,21.84,1.72
20130811:1010,942.25,23.09,1.88
20130811:1110,1024.69,24.34,2.04
20130811:1210,1032.5,25.59,2.19
20130811:1310,956.56,26.1,2.22
20130811:1410,809.49,26.61,2.25
20130811:1510,593.29,27.12,2.28
20130811:1610,358.07,26.24,1.86
20130811:1710,128.37,25.36,1.45
20130811:1810,32.89,24.48,1.03
20130811:1910,0.0,23.32,1.25
20130811:2010,0.0,22.16,1.46
20130811:2110,0.0,21.01,1.67
20130811:2210,0.0,20.55,1.51
20130811:2310,0.0,20.1,1.35
20130812:0010,0.0,19.65,1.19
20130812:0110,0.0,18.89,0.86
20130812:0210,0.0,18.14,0.54
20130812:0310,0.0,17.38,0.22
20130812:0410,0.0,17.4,0.32
20130812:0510,25.97,17.42,0.42
20130812:0610,191.36,17.43,0.52
20130812:0710,427.06,19.81,0.53
20130812:0810,659.13,22.18,0.54
20130812:0910,849.54,24.55,0.55
20130812:1010,985.9,26.0,0.68
20130812:1110,1057.0,27.44,0.8
20130812:1210,1032.41,28.88,0.92
20130812:1310,950.5,29.42,0.97
20130812:1410,799.47,29.96,1.03
20130812:1510,591.79,30.5,1.08
20130812:1610,357.46,29.61,1.04
20130812:1710,126.39,28.72,1.0
20130812:1810,28.57,27.83,0.97
20130812:1910,0.0,26.48,0.87
20130812:2010,0.0,25.13,0.78
20130812:2110,0.0,23.79,0.69
20130812:2210,0.0,23.25,0.56
20130812:2310,0.0,22.71,0.43
20130813:0010,0.0,22.18,0.3
20130813:0110,0.0,21.56,0.8
20130813:0210,0.0,20.94,1.29
20130813:0310,0.0,20.32,1.78
20130813:0410,0.0,20.02,1.48
20130813:0510,25.97,19.72,1.17
20130813:0610,167.82,19.42,0.87
20130813:0710,419.85,20.57,1.26
20130813:0810,647.48,21.72,1.64
20130813:0910,833.68,22.87,2.03
20130813:1010,808.88,23.77,2.2
20130813:1110,819.93,24.66,2.38
20130813:1210,870.12,25.55,2.55
20130813:1310,922.15,25.75,2.56
20130813:1410,776.69,25.94,2.56
20130813:1510,399.45,26.14,2.57
20130813:1610,239.04,25.08,2.11
20130813:1710,123.88,24.02,1.65
20130813:1810,30.3,22.96,1.19
20130813:1910,0.0,21.81,1.46
20130813:2010,0.0,20.67,1.73
20130813:2110,0.0,19.53,2.0
20130813:2210,0.0,19.14,2.09
20130813:2310,0.0,18.75,2.18
20130814:0010,0.0,18.37,2.28
20130814:0110,0.0,17.62,2.24
20130814:0210,0.0,16.87,2.2
20130814:0310,0.0,16.12,2.17
20130814:0410,0.0,15.99,2.03
20130814:0510,25.1,15.86,1.9
20130814:0610,162.45,15.72,1.77
20130814:0710,369.11,17.1,2.17
20130814:0810,647.2,18.48,2.57
20130814:0910,844.18,19.85,2.97
20130814:1010,910.11,21.08,3.09
20130814:1110,935.57,22.31,3.22
20130814:1210,940.67,23.53,3.35
20130814:1310,849.77,23.94,3.51
20130814:1410,636.17,24.34,3.67
20130814:1510,322.0,24.75,3.83
20130814:1610,305.79,23.99,3.18
20130814:1710,127.4,23.23,2.52
20130814:1810,27.7,22.47,1.86
20130814:1910,0.0,21.56,1.97
20130814:2010,0.0,20.65,2.07
20130814:2110,0.0,19.74,2.18
20130814:2210,0.0,19.34,1.97
20130814:2310,0.0,18.94,1.77
20130815:0010,0.0,18.54,1.56
20130815:0110,0.0,17.68,1.07
20130815:0210,0.0,16.82,0.57
20130815:0310,0.0,15.95,0.08
20130815:0410,0.0,15.99,0.11
20130815:0510,24.24,16.03,0.15
20130815:0610,184.97,16.07,0.18
20130815:0710,418.84,18.22,0.33
20130815:0810,650.92,20.36,0.47
20130815:0910,839.93,22.5,0.62
20130815:1010,974.05,23.9,0.79
20130815:1110,1045.45,25.3,0.95
20130815:1210,1025.97,26.69,1.12
20130815:1310,944.19,26.98,1.2
20130815:1410,793.23,27.28,1.28
20130815:1510,582.56,27.57,1.37
20130815:1610,347.99,26.81,1.29
20130815:1710,122.14,26.04,1.21
20130815:1810,26.83,25.28,1.13
20130815:1910,0.0,24.41,0.92
20130815:2010,0.0,23.54,0.72
20130815:2110,0.0,22.68,0.51
20130815:2210,0.0,21.69,0.67
20130815:2310,0.0,20.7,0.82
20130816:0010,0.0,19.72,0.98
20130816:0110,0.0,18.77,1.14
20130816:0210,0.0,17.82,1.3
20130816:0310,0.0,16.87,1.46
20130816:0410,0.0,16.99,1.42
20130816:0510,22.51,17.11,1.37
20130816:0610,174.08,17.23,1.32
20130816:0710,433.55,19.92,1.22
20130816:0810,655.84,22.61,1.12
20130816:0910,839.96,25.3,1.02
20130816:1010,956.11,26.31,1.02
20130816:1110,876.85,27.31,1.02
20130816:1210,911.99,28.31,1.02
20130816:1310,636.18,28.57,0.95
20130816:1410,399.69,28.84,0.87
20130816:1510,299.11,29.1,0.8
20130816:1610,276.82,28.22,0.89
20130816:1710,122.99,27.34,0.97
20130816:1810,25.1,26.47,1.06
20130816:1910,0.0,25.34,1.0
20130816:2010,0.0,24.21,0.94
20130816:2110,0.0,23.08,0.88
20130816:2210,0.0,22.48,0.93
20130816:2310,0.0,21.88,0.97
20130817:0010,0.0,21.28,1.02
20130817:0110,0.0,20.76,0.9
20130817:0210,0.0,20.24,0.77
20130817:0310,0.0,19.71,0.65
20130817:0410,0.0,19.45,0.63
20130817:0510,21.64,19.19,0.61
20130817:0610,184.97,18.92,0.59
20130817:0710,417.9,21.15,0.71
20130817:0810,647.82,23.38,0.82
20130817:0910,834.46,25.6,0.94
20130817:1010,980.92,26.64,1.12
20130817:1110,1051.2,27.67,1.31
20130817:1210,1032.55,28.7,1.49
20130817:1310,954.16,28.68,1.63
20130817:1410,758.71,28.67,1.77
20130817:1510,501.93,28.65,1.9
20130817:1610,332.09,27.81,1.65
20130817:1710,119.2,26.97,1.4
20130817:1810,24.24,26.14,1.14
20130817:1910,0.0,25.42,1.01
20130817:2010,0.0,24.7,0.87
20130817:2110,0.0,23.99,0.73
20130817:2210,0.0,23.37,0.76
20130817:2310,0.0,22.75,0.8
20130818:0010,0.0,22.13,0.83
20130818:0110,0.0,21.15,0.92
20130818:0210,0.0,20.18,1.01
20130818:0310,0.0,19.2,1.1
20130818:0410,0.0,19.28,1.12
20130818:0510,19.91,19.36,1.14
20130818:0610,166.49,19.43,1.16
20130818:0710,406.46,21.32,0.91
20130818:0810,549.15,23.21,0.67
20130818:0910,702.81,25.09,0.43
20130818:1010,800.73,25.89,0.7
20130818:1110,897.82,26.69,0.97
20130818:1210,952.82,27.48,1.24
20130818:1310,919.96,27.79,1.23
20130818:1410,766.9,28.1,1.21
20130818:1510,570.95,28.41,1.2
20130818:1610,340.64,27.65,1.16
20130818:1710,117.36,26.88,1.13
20130818:1810,21.64,26.12,1.09
20130818:1910,0.0,24.98,1.28
20130818:2010,0.0,23.84,1.48
20130818:2110,0.0,22.7,1.67
20130818:2210,0.0,22.38,1.54
20130818:2310,0.0,22.06,1.41
20130819:0010,0.0,21.74,1.28
20130819:0110,0.0,21.09,1.33
20130819:0210,0.0,20.45,1.38
20130819:0310,0.0,19.8,1.43
20130819:0410,0.0,19.91,1.31
20130819:0510,15.58,20.02,1.18
20130819:0610,78.34,20.13,1.05
20130819:0710,373.41,21.48,1.01
20130819:0810,268.67,22.82,0.97
20130819:0910,106.9,24.16,0.92
20130819:1010,165.88,24.6,1.2
20130819:1110,215.64,25.04,1.48
20130819:1210,358.4,25.47,1.75
20130819:1310,826.53,24.19,2.0
20130819:1410,359.92,22.92,2.26
20130819:1510,55.29,21.64,2.51
20130819:1610,32.25,21.0,2.34
20130819:1710,89.08,20.36,2.17
20130819:1810,15.58,19.72,2.0
20130819:1910,0.0,19.08,1.94
20130819:2010,0.0,18.44,1.87
20130819:2110,0.0,17.81,1.81
20130819:2210,0.0,17.65,2.06
20130819:2310,0.0,17.49,2.31
20130820:0010,0.0,17.34,2.57
20130820:0110,0.0,17.17,2.47
20130820:0210,0.0,17.0,2.38
20130820:0310,0.0,16.82,2.29
20130820:0410,0.0,16.7,2.07
20130820:0510,17.31,16.58,1.86
20130820:0610,182.51,16.45,1.64
20130820:0710,421.82,17.65,2.09
20130820:0810,647.48,18.85,2.54
20130820:0910,828.89,20.05,2.99
20130820:1010,903.04,21.42,3.18
20130820:1110,1025.76,22.79,3.37
20130820:1210,985.31,24.16,3.56
20130820:1310,935.61,24.6,3.63
20130820:1410,778.6,25.05,3.71
20130820:1510,574.14,25.49,3.78
20130820:1610,339.97,24.7,3.1
20130820:1710,112.54,23.9,2.43
20130820:1810,18.18,23.11,1.75
20130820:1910,0.0,22.05,1.84
20130820:2010,0.0,21.0,1.93
20130820:2110,0.0,19.95,2.01
20130820:2210,0.0,19.35,1.72
20130820:2310,0.0,18.75,1.43
20130821:0010,0.0,18.15,1.13
20130821:0110,0.0,17.31,0.86
20130821:0210,0.0,16.47,0.6
20130821:0310,0.0,15.63,0.33
20130821:0410,0.0,15.51,0.26
20130821:0510,15.58,15.38,0.19
20130821:0610,179.08,15.25,0.12
20130821:0710,416.42,17.65,0.4
20130821:0810,647.53,20.05,0.67
20130821:0910,840.4,22.44,0.94
20130821:1010,976.14,23.81,1.25
20130821:1110,1038.7,25.18,1.55
20130821:1210,1011.86,26.54,1.86
20130821:1310,929.22,26.78,1.84
20130821:1410,777.38,27.03,1.83
20130821:1510,569.56,27.27,1.81
20130821:1610,333.04,26.27,1.73
20130821:1710,110.28,25.27,1.65
20130821:1810,17.31,24.28,1.57
20130821:1910,0.0,23.29,1.39
20130821:2010,0.0,22.3,1.2
20130821:2110,0.0,21.31,1.02
20130821:2210,0.0,20.51,0.92
20130821:2310,0.0,19.72,0.82
20130822:0010,0.0,18.93,0.72
20130822:0110,0.0,17.82,0.8
20130822:0210,0.0,16.72,0.89
20130822:0310,0.0,15.61,0.98
20130822:0410,0.0,15.48,0.92
20130822:0510,14.72,15.35,0.86
20130822:0610,176.38,15.21,0.8
20130822:0710,416.06,18.35,0.74
20130822:0810,650.59,21.48,0.69
20130822:0910,846.28,24.61,0.63
20130822:1010,982.25,25.77,0.72
20130822:1110,1051.61,26.92,0.81
20130822:1210,1017.69,28.07,0.9
20130822:1310,928.16,28.27,0.94
20130822:1410,780.98,28.47,0.99
20130822:1510,567.05,28.67,1.03
20130822:1610,328.88,27.58,1.27
