time,irradiance,temp,wind
20121125:0310,0.0,12.77,2.61
20121125:0410,0.0,12.73,2.46
20121125:0510,0.0,12.68,2.32
20121125:0610,0.0,12.64,2.18
20121125:0710,8.61,12.98,1.85
20121125:0810,13.78,13.33,1.52
20121125:0910,51.43,13.68,1.19
20121125:1010,33.98,14.01,1.14
20121125:1110,113.88,14.34,1.1
20121125:1210,94.59,14.67,1.06
20121125:1310,108.23,14.72,0.85
20121125:1410,17.45,14.77,0.63
20121125:1510,18.07,14.82,0.41
20121125:1610,0.0,14.61,0.77
20121125:1710,0.0,14.39,1.12
20121125:1810,0.0,14.18,1.48
20121125:1910,0.0,13.95,1.62
20121125:2010,0.0,13.72,1.77
20121125:2110,0.0,13.5,1.92
20121125:2210,0.0,13.46,2.19
20121125:2310,0.0,13.43,2.47
20121126:0010,0.0,13.39,2.74
20121126:0110,0.0,13.23,2.58
20121126:0210,0.0,13.06,2.42
20121126:0310,0.0,12.89,2.26
20121126:0410,0.0,12.88,2.24
20121126:0510,0.0,12.87,2.23
20121126:0610,0.0,12.86,2.21
20121126:0710,0.0,13.1,2.33
20121126:0810,76.29,13.35,2.46
20121126:0910,78.06,13.6,2.58
20121126:1010,50.51,13.8,3.04
20121126:1110,132.95,14.01,3.51
20121126:1210,452.97,14.22,3.97
20121126:1310,247.33,14.28,3.77
20121126:1410,81.34,14.33,3.58
20121126:1510,31.84,14.39,3.38
20121126:1610,0.0,14.26,2.96
20121126:1710,0.0,14.13,2.53
20121126:1810,0.0,14.0,2.11
20121126:1910,0.0,13.6,1.62
20121126:2010,0.0,13.2,1.14
20121126:2110,0.0,12.8,0.65
20121126:2210,0.0,12.48,0.88
20121126:2310,0.0,12.16,1.12
20121127:0010,0.0,11.83,1.35
20121127:0110,0.0,11.2,1.27
20121127:0210,0.0,10.57,1.2
20121127:0310,0.0,9.93,1.12
20121127:0410,0.0,9.67,0.92
20121127:0510,0.0,9.41,0.72
20121127:0610,0.0,9.15,0.52
20121127:0710,0.0,9.26,0.52
20121127:0810,18.37,9.38,0.51
20121127:0910,45.0,9.5,0.51
20121127:1010,51.43,9.63,0.4
20121127:1110,57.86,9.77,0.3
20121127:1210,45.0,9.91,0.19
20121127:1310,77.14,9.82,0.55
20121127:1410,56.94,9.74,0.9
20121127:1510,7.75,9.65,1.26
20121127:1610,0.0,9.27,1.21
20121127:1710,0.0,8.89,1.16
20121127:1810,0.0,8.51,1.12
20121127:1910,0.0,8.31,1.2
20121127:2010,0.0,8.11,1.28
20121127:2110,0.0,7.92,1.37
20121127:2210,0.0,7.71,1.28
20121127:2310,0.0,7.51,1.2
20121128:0010,0.0,7.3,1.12
20121128:0110,0.0,6.97,1.26
20121128:0210,0.0,6.64,1.4
20121128:0310,0.0,6.3,1.54
20121128:0410,0.0,6.11,1.7
20121128:0510,0.0,5.91,1.85
20121128:0610,0.0,5.71,2.0
20121128:0710,0.0,5.82,2.0
20121128:0810,29.39,5.93,2.0
20121128:0910,31.22,6.04,2.0
20121128:1010,42.24,6.0,2.23
20121128:1110,163.63,5.97,2.46
20121128:1210,31.22,5.94,2.69
20121128:1310,32.14,6.23,2.54
20121128:1410,38.57,6.52,2.39
20121128:1510,12.91,6.81,2.23
20121128:1610,0.0,6.75,2.15
20121128:1710,0.0,6.69,2.06
20121128:1810,0.0,6.64,1.97
20121128:1910,0.0,6.42,1.9
20121128:2010,0.0,6.2,1.83
20121128:2110,0.0,5.99,1.77
20121128:2210,0.0,5.86,1.9
20121128:2310,0.0,5.73,2.04
20121129:0010,0.0,5.6,2.18
20121129:0110,0.0,5.18,2.33
20121129:0210,0.0,4.75,2.47
20121129:0310,0.0,4.32,2.62
20121129:0410,0.0,4.18,2.57
20121129:0510,0.0,4.04,2.53
20121129:0610,0.0,3.9,2.48
20121129:0710,0.0,4.06,2.61
20121129:0810,14.69,4.22,2.74
20121129:0910,56.02,4.39,2.87
20121129:1010,223.59,4.7,3.28
20121129:1110,36.73,5.02,3.7
20121129:1210,62.45,5.34,4.11
20121129:1310,25.71,5.26,3.43
20121129:1410,22.96,5.18,2.74
20121129:1510,9.47,5.1,2.06
20121129:1610,0.0,4.7,2.13
20121129:1710,0.0,4.29,2.21
20121129:1810,0.0,3.89,2.29
20121129:1910,0.0,3.62,2.45
20121129:2010,0.0,3.35,2.61
20121129:2110,0.0,3.09,2.77
20121129:2210,0.0,2.91,2.62
20121129:2310,0.0,2.74,2.47
20121130:0010,0.0,2.56,2.32
20121130:0110,0.0,2.49,2.47
20121130:0210,0.0,2.42,2.62
20121130:0310,0.0,2.35,2.77
20121130:0410,0.0,2.23,2.75
20121130:0510,0.0,2.1,2.74
20121130:0610,0.0,1.98,2.72
20121130:0710,0.0,2.3,2.83
20121130:0810,72.71,2.62,2.94
20121130:0910,80.82,2.95,3.05
20121130:1010,130.42,3.65,2.9
20121130:1110,244.59,4.36,2.74
20121130:1210,143.66,5.07,2.59
20121130:1310,74.39,5.32,2.67
20121130:1410,37.65,5.58,2.74
20121130:1510,24.1,5.83,2.81
20121130:1610,0.0,5.38,2.52
20121130:1710,0.0,4.93,2.23
20121130:1810,0.0,4.48,1.93
20121130:1910,0.0,3.99,1.73
20121130:2010,0.0,3.51,1.54
20121130:2110,0.0,3.03,1.34
20121130:2210,0.0,2.76,1.43
20121130:2310,0.0,2.49,1.51
20121201:0010,0.0,2.22,1.6
20121201:0110,0.0,1.71,1.44
20121201:0210,0.0,1.2,1.29
20121201:0310,0.0,0.69,1.13
20121201:0410,0.0,0.51,1.19
20121201:0510,0.0,0.34,1.25
20121201:0610,0.0,0.16,1.31
20121201:0710,0.0,0.8,1.38
20121201:0810,45.0,1.43,1.45
20121201:0910,48.67,2.07,1.52
20121201:1010,61.53,3.26,1.6
20121201:1110,68.88,4.46,1.68
20121201:1210,81.73,5.66,1.77
20121201:1310,114.8,5.37,1.87
20121201:1410,32.14,5.08,1.98
20121201:1510,22.38,4.79,2.08
20121201:1610,0.0,4.1,1.94
20121201:1710,0.0,3.41,1.8
20121201:1810,0.0,2.72,1.66
20121201:1910,0.0,2.24,1.63
20121201:2010,0.0,1.77,1.61
20121201:2110,0.0,1.29,1.59
20121201:2210,0.0,1.14,1.69
20121201:2310,0.0,1.0,1.8
20121202:0010,0.0,0.85,1.9
20121202:0110,0.0,0.55,1.77
20121202:0210,0.0,0.25,1.64
20121202:0310,0.0,-0.04,1.5
20121202:0410,0.0,0.15,1.41
20121202:0510,0.0,0.34,1.32
20121202:0610,0.0,0.53,1.23
20121202:0710,0.0,1.29,1.09
20121202:0810,40.41,2.04,0.94
20121202:0910,92.22,2.8,0.8
20121202:1010,48.67,3.53,1.44
20121202:1110,52.35,4.26,2.08
20121202:1210,36.73,5.0,2.72
20121202:1310,34.9,4.73,2.65
20121202:1410,19.29,4.47,2.59
20121202:1510,20.65,4.21,2.52
20121202:1610,0.0,3.59,2.57
20121202:1710,0.0,2.98,2.61
20121202:1810,0.0,2.37,2.65
20121202:1910,0.0,1.88,2.44
20121202:2010,0.0,1.4,2.23
20121202:2110,0.0,0.91,2.03
20121202:2210,0.0,0.73,2.0
20121202:2310,0.0,0.56,1.98
20121203:0010,0.0,0.38,1.96
20121203:0110,0.0,0.27,1.75
20121203:0210,0.0,0.16,1.54
20121203:0310,0.0,0.05,1.32
20121203:0410,0.0,-0.1,1.24
20121203:0510,0.0,-0.25,1.15
20121203:0610,0.0,-0.4,1.06
20121203:0710,0.0,0.46,1.05
20121203:0810,64.47,1.31,1.04
20121203:0910,91.33,2.16,1.03
20121203:1010,54.18,3.64,0.79
20121203:1110,45.0,5.12,0.54
20121203:1210,82.65,6.6,0.29
20121203:1310,25.71,6.94,0.4
20121203:1410,22.04,7.29,0.5
20121203:1510,6.02,7.64,0.61
20121203:1610,0.0,7.39,0.77
20121203:1710,0.0,7.15,0.93
20121203:1810,0.0,6.9,1.09
20121203:1910,0.0,7.04,1.24
20121203:2010,0.0,7.19,1.39
20121203:2110,0.0,7.33,1.54
20121203:2210,0.0,7.42,1.64
20121203:2310,0.0,7.51,1.73
20121204:0010,0.0,7.6,1.82
20121204:0110,0.0,7.24,1.74
20121204:0210,0.0,6.88,1.66
20121204:0310,0.0,6.52,1.57
20121204:0410,0.0,6.54,1.29
20121204:0510,0.0,6.56,1.01
20121204:0610,0.0,6.58,0.73
20121204:0710,0.0,6.55,1.15
20121204:0810,98.52,6.52,1.58
20121204:0910,78.98,6.49,2.0
20121204:1010,97.35,6.76,2.13
20121204:1110,59.69,7.03,2.26
20121204:1210,56.02,7.31,2.39
20121204:1310,88.16,6.81,2.36
20121204:1410,50.51,6.31,2.34
20121204:1510,30.12,5.82,2.32
20121204:1610,0.0,5.2,2.07
20121204:1710,0.0,4.58,1.82
20121204:1810,0.0,3.96,1.57
20121204:1910,0.0,3.48,1.13
20121204:2010,0.0,3.0,0.69
20121204:2110,0.0,2.52,0.25
20121204:2210,0.0,2.51,0.53
20121204:2310,0.0,2.5,0.81
20121205:0010,0.0,2.49,1.09
20121205:0110,0.0,2.39,0.88
20121205:0210,0.0,2.29,0.67
20121205:0310,0.0,2.19,0.46
20121205:0410,0.0,1.9,0.52
20121205:0510,0.0,1.61,0.59
20121205:0610,0.0,1.32,0.66
20121205:0710,0.0,1.86,0.81
20121205:0810,87.02,2.4,0.97
20121205:0910,37.65,2.94,1.12
20121205:1010,101.94,3.73,1.2
20121205:1110,96.43,4.52,1.27
20121205:1210,95.51,5.32,1.35
20121205:1310,157.58,5.32,0.92
20121205:1410,56.94,5.33,0.49
20121205:1510,26.68,5.34,0.06
20121205:1610,0.0,4.72,0.21
20121205:1710,0.0,4.1,0.36
20121205:1810,0.0,3.48,0.51
20121205:1910,0.0,3.28,0.47
20121205:2010,0.0,3.08,0.43
20121205:2110,0.0,2.88,0.39
20121205:2210,0.0,2.82,0.77
20121205:2310,0.0,2.75,1.16
20121206:0010,0.0,2.69,1.54
20121206:0110,0.0,2.3,1.75
20121206:0210,0.0,1.9,1.96
20121206:0310,0.0,1.51,2.17
20121206:0410,0.0,1.18,2.37
20121206:0510,0.0,0.85,2.57
20121206:0610,0.0,0.51,2.77
20121206:0710,0.0,0.67,2.63
20121206:0810,86.58,0.83,2.5
20121206:0910,100.73,0.99,2.36
20121206:1010,329.94,1.49,2.69
20121206:1110,271.85,1.99,3.03
20121206:1210,393.99,2.49,3.37
20121206:1310,66.12,2.54,3.25
20121206:1410,137.35,2.59,3.13
20121206:1510,31.84,2.65,3.01
20121206:1610,0.0,2.09,2.73
20121206:1710,0.0,1.54,2.46
20121206:1810,0.0,0.99,2.18
20121206:1910,0.0,0.68,1.75
20121206:2010,0.0,0.37,1.31
20121206:2110,0.0,0.06,0.88
20121206:2210,0.0,0.14,0.94
20121206:2310,0.0,0.22,1.0
20121207:0010,0.0,0.3,1.06
20121207:0110,0.0,0.3,1.11
20121207:0210,0.0,0.29,1.15
20121207:0310,0.0,0.29,1.2
20121207:0410,0.0,0.62,1.43
20121207:0510,0.0,0.95,1.65
20121207:0610,0.0,1.28,1.88
20121207:0710,0.0,1.87,2.04
20121207:0810,46.76,2.46,2.21
20121207:0910,59.69,3.05,2.37
20121207:1010,50.51,3.3,2.16
20121207:1110,31.22,3.55,1.95
20121207:1210,45.0,3.8,1.74
20121207:1310,28.47,3.66,1.68
20121207:1410,22.96,3.52,1.62
20121207:1510,5.16,3.38,1.56
20121207:1610,0.0,3.29,1.63
20121207:1710,0.0,3.2,1.71
20121207:1810,0.0,3.11,1.78
20121207:1910,0.0,2.92,1.43
20121207:2010,0.0,2.72,1.09
20121207:2110,0.0,2.53,0.74
20121207:2210,0.0,2.53,0.94
20121207:2310,0.0,2.54,1.14
20121208:0010,0.0,2.54,1.34
20121208:0110,0.0,2.02,1.05
20121208:0210,0.0,1.5,0.77
20121208:0310,0.0,0.98,0.48
20121208:0410,0.0,1.19,0.97
20121208:0510,0.0,1.4,1.47
20121208:0610,0.0,1.61,1.96
20121208:0710,0.0,1.77,2.17
20121208:0810,137.97,1.92,2.39
20121208:0910,106.11,2.07,2.61
20121208:1010,56.94,2.49,2.93
20121208:1110,58.78,2.91,3.25
20121208:1210,56.94,3.34,3.57
20121208:1310,44.08,2.97,2.99
20121208:1410,69.37,2.6,2.41
20121208:1510,23.24,2.24,1.83
20121208:1610,0.0,1.68,1.97
20121208:1710,0.0,1.12,2.1
20121208:1810,0.0,0.56,2.23
20121208:1910,0.0,0.19,2.17
20121208:2010,0.0,-0.17,2.11
20121208:2110,0.0,-0.54,2.06
20121208:2210,0.0,-0.65,2.24
20121208:2310,0.0,-0.77,2.43
20121209:0010,0.0,-0.88,2.62
20121209:0110,0.0,-1.03,2.51
20121209:0210,0.0,-1.18,2.41
20121209:0310,0.0,-1.33,2.3
20121209:0410,0.0,-1.77,2.21
20121209:0510,0.0,-2.21,2.11
20121209:0610,0.0,-2.66,2.01
20121209:0710,0.0,-2.15,1.93
20121209:0810,52.53,-1.64,1.85
20121209:0910,62.45,-1.13,1.77
20121209:1010,69.8,0.49,1.69
20121209:1110,98.26,2.12,1.61
20121209:1210,208.87,3.75,1.53
20121209:1310,222.48,3.8,1.69
20121209:1410,196.49,3.86,1.84
20121209:1510,30.98,3.92,2.0
20121209:1610,0.0,3.52,1.92
20121209:1710,0.0,3.12,1.84
20121209:1810,0.0,2.72,1.77
20121209:1910,0.0,2.49,1.49
20121209:2010,0.0,2.27,1.22
20121209:2110,0.0,2.04,0.95
20121209:2210,0.0,2.14,0.76
20121209:2310,0.0,2.23,0.57
20121210:0010,0.0,2.33,0.39
20121210:0110,0.0,2.22,0.6
20121210:0210,0.0,2.11,0.82
20121210:0310,0.0,2.01,1.03
20121210:0410,0.0,2.09,1.05
20121210:0510,0.0,2.18,1.06
20121210:0610,0.0,2.26,1.08
20121210:0710,0.0,2.72,1.06
20121210:0810,67.11,3.18,1.05
20121210:0910,37.65,3.64,1.03
20121210:1010,70.71,4.33,1.51
20121210:1110,66.12,5.03,1.99
20121210:1210,53.27,5.73,2.47
20121210:1310,24.8,5.32,2.73
20121210:1410,17.45,4.91,2.98
20121210:1510,26.68,4.51,3.24
20121210:1610,0.0,3.96,2.94
20121210:1710,0.0,3.42,2.64
20121210:1810,0.0,2.87,2.34
20121210:1910,0.0,2.51,2.29
20121210:2010,0.0,2.15,2.24
20121210:2110,0.0,1.79,2.19
20121210:2210,0.0,1.77,2.0
20121210:2310,0.0,1.76,1.8
20121211:0010,0.0,1.74,1.6
20121211:0110,0.0,1.58,1.61
20121211:0210,0.0,1.42,1.62
20121211:0310,0.0,1.26,1.63
20121211:0410,0.0,1.03,1.66
20121211:0510,0.0,0.8,1.69
20121211:0610,0.0,0.57,1.72
20121211:0710,0.0,0.59,2.02
20121211:0810,33.98,0.6,2.32
20121211:0910,49.59,0.62,2.62
20121211:1010,74.39,0.93,2.86
20121211:1110,61.53,1.24,3.09
20121211:1210,117.51,1.56,3.32
20121211:1310,122.74,1.49,2.99
20121211:1410,43.16,1.43,2.65
20121211:1510,18.93,1.37,2.32
20121211:1610,0.0,0.96,2.51
20121211:1710,0.0,0.56,2.71
20121211:1810,0.0,0.15,2.91
20121211:1910,0.0,-0.12,2.59
20121211:2010,0.0,-0.4,2.28
20121211:2110,0.0,-0.67,1.96
20121211:2210,0.0,-0.69,1.79
20121211:2310,0.0,-0.72,1.62
20121212:0010,0.0,-0.74,1.45
20121212:0110,0.0,-0.94,1.44
20121212:0210,0.0,-1.14,1.44
20121212:0310,0.0,-1.33,1.43
20121212:0410,0.0,-1.38,1.49
20121212:0510,0.0,-1.42,1.54
20121212:0610,0.0,-1.47,1.59
20121212:0710,0.0,-0.88,1.58
20121212:0810,273.72,-0.29,1.57
20121212:0910,242.91,0.3,1.56
20121212:1010,233.95,1.78,1.2
20121212:1110,265.62,3.26,0.85
20121212:1210,345.04,4.75,0.5
20121212:1310,172.39,4.65,0.49
20121212:1410,172.14,4.56,0.49
20121212:1510,30.98,4.47,0.48
20121212:1610,0.0,3.26,1.01
20121212:1710,0.0,2.05,1.54
20121212:1810,0.0,0.84,2.07
20121212:1910,0.0,1.3,2.18
20121212:2010,0.0,1.75,2.3
20121212:2110,0.0,2.21,2.41
20121212:2210,0.0,2.79,2.47
20121212:2310,0.0,3.36,2.52
20121213:0010,0.0,3.94,2.58
20121213:0110,0.0,3.96,2.72
20121213:0210,0.0,3.98,2.86
20121213:0310,0.0,4.0,3.01
20121213:0410,0.0,4.09,3.12
20121213:0510,0.0,4.18,3.23
20121213:0610,0.0,4.26,3.34
20121213:0710,0.0,4.59,3.08
20121213:0810,9.18,4.91,2.82
20121213:0910,59.69,5.24,2.57
20121213:1010,113.3,5.87,2.45
20121213:1110,135.99,6.5,2.33
20121213:1210,85.41,7.13,2.21
20121213:1310,105.85,6.97,2.38
20121213:1410,54.18,6.81,2.56
20121213:1510,10.33,6.66,2.73
20121213:1610,0.0,6.79,2.58
20121213:1710,0.0,6.93,2.43
20121213:1810,0.0,7.06,2.28
20121213:1910,0.0,6.99,2.23
20121213:2010,0.0,6.93,2.19
20121213:2110,0.0,6.86,2.15
20121213:2210,0.0,7.05,2.25
20121213:2310,0.0,7.24,2.34
20121214:0010,0.0,7.43,2.44
20121214:0110,0.0,7.32,2.34
20121214:0210,0.0,7.21,2.25
20121214:0310,0.0,7.1,2.15
20121214:0410,0.0,7.23,2.07
20121214:0510,0.0,7.36,2.0
20121214:0610,0.0,7.49,1.92
20121214:0710,0.0,7.76,2.03
20121214:0810,30.31,8.02,2.15
20121214:0910,113.67,8.28,2.26
20121214:1010,78.06,8.84,2.38
20121214:1110,56.02,9.41,2.5
20121214:1210,58.78,9.98,2.62
20121214:1310,110.49,9.86,2.66
20121214:1410,58.78,9.74,2.7
20121214:1510,15.49,9.62,2.74
20121214:1610,0.0,9.79,2.7
20121214:1710,0.0,9.97,2.66
20121214:1810,0.0,10.15,2.62
20121214:1910,0.0,10.18,2.71
20121214:2010,0.0,10.22,2.8
20121214:2110,0.0,10.25,2.9
20121214:2210,0.0,10.44,2.98
20121214:2310,0.0,10.63,3.06
20121215:0010,0.0,10.82,3.14
20121215:0110,0.0,10.62,2.71
20121215:0210,0.0,10.42,2.28
20121215:0310,0.0,10.23,1.85
20121215:0410,0.0,9.48,1.71
20121215:0510,0.0,8.73,1.56
20121215:0610,0.0,7.97,1.42
20121215:0710,0.0,8.52,1.34
20121215:0810,180.61,9.07,1.26
20121215:0910,56.94,9.62,1.19
20121215:1010,43.16,10.6,1.41
20121215:1110,199.49,11.59,1.63
20121215:1210,75.31,12.58,1.85
20121215:1310,45.92,12.09,1.59
20121215:1410,52.35,11.6,1.33
20121215:1510,5.16,11.11,1.08
20121215:1610,0.0,10.01,1.21
20121215:1710,0.0,8.92,1.34
20121215:1810,0.0,7.82,1.48
20121215:1910,0.0,7.69,1.67
20121215:2010,0.0,7.57,1.86
20121215:2110,0.0,7.44,2.06
20121215:2210,0.0,7.64,1.96
20121215:2310,0.0,7.84,1.86
20121216:0010,0.0,8.04,1.77
20121216:0110,0.0,8.01,1.81
20121216:0210,0.0,7.97,1.85
20121216:0310,0.0,7.94,1.89
20121216:0410,0.0,7.56,1.79
20121216:0510,0.0,7.19,1.7
20121216:0610,0.0,6.81,1.6
20121216:0710,0.0,7.26,1.42
20121216:0810,48.73,7.7,1.23
20121216:0910,56.02,8.15,1.05
20121216:1010,249.89,9.33,1.03
20121216:1110,168.01,10.51,1.02
20121216:1210,156.58,11.69,1.01
20121216:1310,715.1,11.34,0.98
20121216:1410,501.46,10.99,0.96
20121216:1510,31.84,10.64,0.94
20121216:1610,0.0,9.93,1.13
20121216:1710,0.0,9.23,1.32
20121216:1810,0.0,8.52,1.52
20121216:1910,0.0,7.99,1.49
20121216:2010,0.0,7.46,1.47
20121216:2110,0.0,6.93,1.45
20121216:2210,0.0,7.24,1.52
20121216:2310,0.0,7.56,1.6
20121217:0010,0.0,7.87,1.67
20121217:0110,0.0,7.69,1.52
20121217:0210,0.0,7.51,1.37
20121217:0310,0.0,7.33,1.23
20121217:0410,0.0,6.84,0.93
20121217:0510,0.0,6.35,0.64
20121217:0610,0.0,5.85,0.34
20121217:0710,0.0,6.34,0.36
20121217:0810,139.21,6.82,0.38
20121217:0910,225.61,7.31,0.4
20121217:1010,235.68,7.91,0.46
20121217:1110,395.45,8.51,0.52
20121217:1210,439.63,9.11,0.58
20121217:1310,81.73,9.05,0.53
20121217:1410,35.82,8.99,0.49
20121217:1510,5.16,8.93,0.44
20121217:1610,0.0,8.06,0.43
20121217:1710,0.0,7.19,0.42
20121217:1810,0.0,6.32,0.41
20121217:1910,0.0,5.93,0.35
20121217:2010,0.0,5.54,0.29
20121217:2110,0.0,5.15,0.22
20121217:2210,0.0,5.22,0.38
20121217:2310,0.0,5.29,0.54
20121218:0010,0.0,5.36,0.7
20121218:0110,0.0,5.04,0.65
20121218:0210,0.0,4.72,0.6
20121218:0310,0.0,4.41,0.55
20121218:0410,0.0,4.42,0.57
20121218:0510,0.0,4.44,0.6
20121218:0610,0.0,4.45,0.62
20121218:0710,0.0,4.93,0.65
20121218:0810,82.35,5.41,0.68
20121218:0910,33.06,5.89,0.7
20121218:1010,113.39,6.68,0.74
20121218:1110,147.32,7.47,0.78
20121218:1210,128.62,8.27,0.81
20121218:1310,213.14,7.99,0.78
20121218:1410,57.86,7.71,0.74
20121218:1510,6.02,7.44,0.7
20121218:1610,0.0,6.82,0.77
20121218:1710,0.0,6.21,0.84
20121218:1810,0.0,5.59,0.91
20121218:1910,0.0,5.28,0.95
20121218:2010,0.0,4.97,0.98
20121218:2110,0.0,4.66,1.02
20121218:2210,0.0,4.65,1.0
20121218:2310,0.0,4.65,0.97
20121219:0010,0.0,4.64,0.95
20121219:0110,0.0,4.51,1.13
20121219:0210,0.0,4.38,1.31
20121219:0310,0.0,4.26,1.49
20121219:0410,0.0,3.94,1.42
20121219:0510,0.0,3.62,1.34
20121219:0610,0.0,3.29,1.27
20121219:0710,0.0,3.43,1.19
20121219:0810,33.98,3.56,1.11
20121219:0910,204.88,3.69,1.03
20121219:1010,770.05,4.82,1.0
20121219:1110,712.87,5.95,0.96
20121219:1210,642.66,7.09,0.92
20121219:1310,327.97,7.27,0.82
20121219:1410,121.08,7.46,0.71
20121219:1510,32.7,7.65,0.61
20121219:1610,0.0,6.54,0.63
20121219:1710,0.0,5.44,0.66
20121219:1810,0.0,4.33,0.69
20121219:1910,0.0,3.47,0.92
20121219:2010,0.0,2.6,1.16
20121219:2110,0.0,1.74,1.39
20121219:2210,0.0,2.26,1.56
20121219:2310,0.0,2.79,1.72
20121220:0010,0.0,3.31,1.89
20121220:0110,0.0,3.93,1.83
20121220:0210,0.0,4.54,1.77
20121220:0310,0.0,5.16,1.71
20121220:0410,0.0,5.58,1.73
20121220:0510,0.0,6.0,1.75
20121220:0610,0.0,6.42,1.77
20121220:0710,0.0,6.86,1.89
20121220:0810,29.39,7.3,2.02
20121220:0910,18.37,7.74,2.15
20121220:1010,46.84,8.16,2.26
20121220:1110,29.39,8.58,2.36
20121220:1210,59.69,9.0,2.47
20121220:1310,55.1,8.96,2.05
20121220:1410,16.53,8.93,1.63
20121220:1510,7.75,8.9,1.21
20121220:1610,0.0,8.85,1.18
20121220:1710,0.0,8.81,1.14
20121220:1810,0.0,8.76,1.1
20121220:1910,0.0,8.14,1.15
20121220:2010,0.0,7.52,1.2
20121220:2110,0.0,6.9,1.24
20121220:2210,0.0,6.9,0.91
20121220:2310,0.0,6.89,0.59
20121221:0010,0.0,6.89,0.26
20121221:0110,0.0,6.39,0.39
20121221:0210,0.0,5.89,0.52
20121221:0310,0.0,5.4,0.65
20121221:0410,0.0,5.01,0.61
20121221:0510,0.0,4.62,0.57
20121221:0610,0.0,4.23,0.54
20121221:0710,0.0,4.67,0.46
20121221:0810,24.8,5.1,0.39
20121221:0910,105.04,5.53,0.32
20121221:1010,171.51,6.71,0.53
20121221:1110,227.2,7.89,0.75
20121221:1210,447.86,9.07,0.97
20121221:1310,296.6,8.83,1.0
20121221:1410,86.4,8.6,1.03
20121221:1510,32.7,8.37,1.06
20121221:1610,0.0,8.15,1.39
20121221:1710,0.0,7.94,1.71
20121221:1810,0.0,7.73,2.04
20121221:1910,0.0,7.31,1.77
20121221:2010,0.0,6.89,1.51
20121221:2110,0.0,6.47,1.24
20121221:2210,0.0,6.45,1.27
20121221:2310,0.0,6.44,1.31
20121222:0010,0.0,6.42,1.34
20121222:0110,0.0,6.02,1.39
20121222:0210,0.0,5.61,1.44
20121222:0310,0.0,5.21,1.49
20121222:0410,0.0,4.91,1.4
20121222:0510,0.0,4.62,1.31
20121222:0610,0.0,4.32,1.23
20121222:0710,0.0,4.56,1.16
20121222:0810,33.06,4.8,1.1
20121222:0910,93.26,5.04,1.03
20121222:1010,139.53,5.71,1.04
20121222:1110,90.92,6.39,1.04
20121222:1210,104.69,7.07,1.05
20121222:1310,114.36,7.47,0.98
20121222:1410,31.22,7.87,0.91
20121222:1510,18.07,8.27,0.84
20121222:1610,0.0,8.16,0.96
20121222:1710,0.0,8.06,1.07
20121222:1810,0.0,7.95,1.19
20121222:1910,0.0,7.74,1.04
20121222:2010,0.0,7.53,0.89
20121222:2110,0.0,7.32,0.74
20121222:2210,0.0,7.02,0.65
20121222:2310,0.0,6.72,0.55
20121223:0010,0.0,6.42,0.46
20121223:0110,0.0,6.11,0.56
20121223:0210,0.0,5.79,0.66
20121223:0310,0.0,5.48,0.76
20121223:0410,0.0,5.23,0.61
20121223:0510,0.0,4.99,0.46
20121223:0610,0.0,4.74,0.32
20121223:0710,0.0,5.46,0.46
20121223:0810,156.5,6.17,0.6
20121223:0910,360.08,6.88,0.74
20121223:1010,558.9,9.31,0.63
20121223:1110,815.51,11.75,0.51
20121223:1210,841.36,14.19,0.4
20121223:1310,715.29,14.23,0.37
20121223:1410,549.42,14.28,0.34
20121223:1510,30.98,14.33,0.3
20121223:1610,0.0,12.6,0.69
20121223:1710,0.0,10.88,1.07
20121223:1810,0.0,9.16,1.45
20121223:1910,0.0,8.17,1.61
20121223:2010,0.0,7.17,1.77
20121223:2110,0.0,6.18,1.93
20121223:2210,0.0,6.15,2.05
20121223:2310,0.0,6.13,2.17
20121224:0010,0.0,6.1,2.29
20121224:0110,0.0,6.58,2.39
20121224:0210,0.0,7.06,2.49
20121224:0310,0.0,7.54,2.59
20121224:0410,0.0,7.85,2.59
20121224:0510,0.0,8.16,2.59
20121224:0610,0.0,8.47,2.59
20121224:0710,0.0,9.42,2.6
20121224:0810,348.28,10.36,2.61
20121224:0910,335.64,11.31,2.62
20121224:1010,360.04,12.31,2.36
20121224:1110,737.74,13.31,2.11
20121224:1210,606.22,14.31,1.85
20121224:1310,377.95,13.91,2.06
20121224:1410,291.86,13.51,2.27
20121224:1510,34.42,13.11,2.48
20121224:1610,0.0,12.52,2.68
20121224:1710,0.0,11.94,2.87
20121224:1810,0.0,11.36,3.06
20121224:1910,0.0,11.01,3.08
20121224:2010,0.0,10.67,3.09
20121224:2110,0.0,10.32,3.1
20121224:2210,0.0,10.45,3.31
20121224:2310,0.0,10.58,3.51
20121225:0010,0.0,10.71,3.71
20121225:0110,0.0,10.61,3.54
20121225:0210,0.0,10.5,3.38
20121225:0310,0.0,10.4,3.21
20121225:0410,0.0,10.32,3.11
20121225:0510,0.0,10.24,3.01
20121225:0610,0.0,10.16,2.91
20121225:0710,0.0,10.45,2.78
20121225:0810,15.61,10.74,2.65
20121225:0910,51.43,11.03,2.52
20121225:1010,45.0,11.89,2.41
20121225:1110,92.75,12.75,2.3
20121225:1210,100.1,13.61,2.19
20121225:1310,55.1,13.47,2.16
20121225:1410,27.55,13.34,2.13
20121225:1510,11.19,13.21,2.1
20121225:1610,0.0,12.58,1.46
