,load,pv,irrad,temp,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-08-06 23:00:00,1.705,0.0,0.0,13.55,1.705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-07 00:00:00,1.608,0.0,0.0,13.37,1.608,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 01:00:00,1.177,0.0,0.0,12.87,1.177,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 02:00:00,1.15,0.0,0.0,12.37,1.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 03:00:00,1.217,0.0,0.0,11.88,1.217,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 04:00:00,1.159,0.0,0.0,12.16,1.159,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 05:00:00,1.276,0.0096,22.93,12.44,1.2664,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 06:00:00,1.289,0.0617,91.08,12.73,1.2273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 07:00:00,1.4,0.0528,79.03,13.75,1.3472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 08:00:00,2.235,0.068,97.57,14.78,2.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 09:00:00,2.312,0.2309,287.84,15.81,2.0811,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 10:00:00,3.99,0.2733,338.13,16.09,3.7167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 11:00:00,4.871,0.3772,461.86,16.37,4.4938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 12:00:00,1.899,0.4498,550.31,16.65,1.4492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-07 13:00:00,1.87,0.2713,337.67,16.94,1.5987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-07 14:00:00,3.004,0.077,109.27,17.22,2.927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-07 15:00:00,1.506,0.4063,496.97,17.51,1.0997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-07 16:00:00,2.419,0.0867,120.98,17.21,2.3323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-07 17:00:00,1.96,0.1036,141.34,16.92,1.8564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-07 18:00:00,1.488,0.04,64.55,16.62,1.448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-07 19:00:00,1.742,0.0,2.87,16.05,1.742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-07 20:00:00,2.286,0.0,0.0,15.47,2.286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-07 21:00:00,2.004,0.0,0.0,14.89,2.004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-07 22:00:00,2.251,0.0,0.0,14.94,2.251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-07 23:00:00,1.663,0.0,0.0,14.98,1.663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-08 00:00:00,1.494,0.0,0.0,15.03,1.494,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 01:00:00,1.548,0.0,0.0,15.13,1.548,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 02:00:00,1.364,0.0,0.0,15.24,1.364,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 03:00:00,1.394,0.0,0.0,15.35,1.394,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 04:00:00,1.345,0.0,0.0,15.46,1.345,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 05:00:00,1.308,0.0058,17.2,15.58,1.3022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 06:00:00,1.299,0.0297,50.73,15.69,1.2693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 07:00:00,1.598,0.1166,156.31,16.22,1.4814,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 08:00:00,1.815,0.1618,209.09,16.75,1.6532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 09:00:00,2.416,0.3274,404.21,17.28,2.0886,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 10:00:00,2.651,0.4929,609.84,18.22,2.1581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 11:00:00,3.892,0.4947,618.49,19.16,3.3973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 12:00:00,2.255,0.2162,278.63,20.09,2.0388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 13:00:00,2.092,0.1728,226.35,20.3,1.9192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-08 14:00:00,1.934,0.2111,272.53,20.5,1.7229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-08 15:00:00,1.908,0.0675,99.52,20.7,1.8405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-08 16:00:00,1.589,0.2293,294.5,20.42,1.3597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-08 17:00:00,1.457,0.1747,234.83,20.15,1.2823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-08 18:00:00,1.442,0.062,107.28,19.87,1.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-08 19:00:00,1.265,0.0,1.91,18.62,1.265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-08 20:00:00,2.487,0.0,0.0,17.36,2.487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-08 21:00:00,2.444,0.0,0.0,16.1,2.444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-08 22:00:00,1.53,0.0,0.0,15.44,1.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-08 23:00:00,1.528,0.0,0.0,14.78,1.528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-09 00:00:00,1.302,0.0,0.0,14.12,1.302,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 01:00:00,1.157,0.0,0.0,13.91,1.157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 02:00:00,1.369,0.0,0.0,13.7,1.369,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 03:00:00,1.179,0.0,0.0,13.49,1.179,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 04:00:00,1.147,0.0,0.0,13.67,1.147,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 05:00:00,1.207,0.007,19.11,13.85,1.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 06:00:00,1.428,0.0812,137.5,14.02,1.3468,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 07:00:00,1.326,0.2473,325.7,16.21,1.0787,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 08:00:00,1.548,0.4148,528.53,18.4,1.1332,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 09:00:00,1.852,0.5502,717.61,20.59,1.3018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 10:00:00,1.801,0.6504,861.58,21.23,1.1506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 11:00:00,1.861,0.553,722.57,21.87,1.308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 12:00:00,1.396,0.6161,810.59,22.51,0.7799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-09 13:00:00,1.443,0.5175,673.86,22.65,0.9255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-09 14:00:00,1.752,0.5662,740.83,22.78,1.1858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-09 15:00:00,1.551,0.4102,529.76,22.91,1.1408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-09 16:00:00,1.744,0.3404,440.13,22.54,1.4036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-09 17:00:00,2.018,0.1665,227.44,22.18,1.8515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-09 18:00:00,1.805,0.0408,67.59,21.81,1.7642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-09 19:00:00,1.782,0.0,1.91,20.17,1.782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-09 20:00:00,2.896,0.0,0.0,18.52,2.896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-09 21:00:00,3.519,0.0,0.0,16.87,3.519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-09 22:00:00,1.802,0.0,0.0,16.0,1.802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-09 23:00:00,1.647,0.0,0.0,15.12,1.647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-10 00:00:00,1.368,0.0,0.0,14.25,1.368,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 01:00:00,1.158,0.0,0.0,13.92,1.158,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 02:00:00,1.283,0.0,0.0,13.59,1.283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 03:00:00,1.198,0.0,0.0,13.26,1.198,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 04:00:00,1.171,0.0,0.0,13.53,1.171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 05:00:00,1.371,0.0077,20.07,13.8,1.3633,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 06:00:00,1.317,0.0792,130.39,14.07,1.2378,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 07:00:00,1.79,0.2228,291.96,16.13,1.5672,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 08:00:00,1.805,0.4069,517.13,18.18,1.3981,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 09:00:00,1.682,0.5384,699.02,20.23,1.1436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 10:00:00,1.83,0.6287,835.29,21.19,1.2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 11:00:00,2.097,0.6029,804.36,22.15,1.4941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 12:00:00,1.612,0.6063,814.43,23.1,1.0057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-10 13:00:00,1.443,0.4468,585.54,23.23,0.9962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-10 14:00:00,1.507,0.4386,572.32,23.35,1.0684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-10 15:00:00,1.487,0.3684,477.58,23.48,1.1186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-10 16:00:00,1.432,0.2595,337.7,22.99,1.1725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-10 17:00:00,1.357,0.1672,228.65,22.5,1.1898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-10 18:00:00,1.429,0.0556,93.73,22.01,1.3734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-10 19:00:00,1.662,0.0,1.91,20.78,1.662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-10 20:00:00,1.514,0.0,0.0,19.55,1.514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-10 21:00:00,1.449,0.0,0.0,18.31,1.449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-10 22:00:00,1.541,0.0,0.0,17.64,1.541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-10 23:00:00,1.251,0.0,0.0,16.96,1.251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-11 00:00:00,1.48,0.0,0.0,16.29,1.48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 01:00:00,1.312,0.0,0.0,15.84,1.312,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 02:00:00,1.346,0.0,0.0,15.39,1.346,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 03:00:00,1.376,0.0,0.0,14.95,1.376,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 04:00:00,1.47,0.0,0.0,14.94,1.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 05:00:00,1.536,0.0053,16.24,14.94,1.5307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 06:00:00,1.375,0.0773,126.82,14.94,1.2977,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 07:00:00,1.231,0.242,314.85,16.52,0.989,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 08:00:00,1.571,0.4246,523.86,18.11,1.1464,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 09:00:00,1.258,0.5757,710.39,19.7,0.6823,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 10:00:00,1.437,0.6805,848.8,20.53,0.7565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 11:00:00,1.561,0.7314,920.37,21.36,0.8296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 12:00:00,1.366,0.7169,904.49,22.19,0.6491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-11 13:00:00,1.485,0.6559,822.51,22.16,0.8291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-11 14:00:00,1.478,0.4245,529.48,22.12,1.0535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-11 15:00:00,1.146,0.4048,503.71,22.08,0.7412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-11 16:00:00,1.92,0.241,307.28,21.48,1.679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-11 17:00:00,1.956,0.1427,193.06,20.89,1.8133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-11 18:00:00,1.409,0.0536,88.36,20.29,1.3554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-11 19:00:00,1.75,0.0,0.0,19.4,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-11 20:00:00,1.51,0.0,0.0,18.5,1.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-11 21:00:00,1.618,0.0,0.0,17.6,1.618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-11 22:00:00,1.472,0.0,0.0,17.5,1.472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-11 23:00:00,1.299,0.0,0.0,17.39,1.299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-12 00:00:00,1.609,0.0,0.0,17.29,1.609,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 01:00:00,1.43,0.0,0.0,16.73,1.43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 02:00:00,1.3,0.0,0.0,16.18,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 03:00:00,1.276,0.0,0.0,15.63,1.276,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 04:00:00,1.151,0.0,0.0,15.65,1.151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 05:00:00,1.244,0.0,3.82,15.67,1.244,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 06:00:00,1.361,0.0744,120.47,15.69,1.2866,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 07:00:00,1.527,0.2314,301.78,17.08,1.2956,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 08:00:00,2.496,0.3427,426.38,18.48,2.1533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 09:00:00,1.463,0.4367,543.33,19.88,1.0263,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 10:00:00,1.162,0.4146,519.65,20.64,0.7474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 11:00:00,2.271,0.6617,842.64,21.4,1.6093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 12:00:00,2.107,0.7499,968.04,22.16,1.3571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-12 13:00:00,1.294,0.5095,643.74,21.89,0.7845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-12 14:00:00,1.594,0.5898,743.56,21.61,1.0042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-08-12 15:00:00,1.464,0.3577,449.05,21.34,1.1063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-12 16:00:00,1.613,0.3514,442.12,20.82,1.2616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-12 17:00:00,1.653,0.0891,125.85,20.31,1.5639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-12 18:00:00,1.623,0.0523,100.09,19.79,1.5707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-12 19:00:00,1.484,0.0,0.0,18.56,1.484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-12 20:00:00,2.54,0.0,0.0,17.32,2.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-12 21:00:00,2.15,0.0,0.0,16.08,2.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-12 22:00:00,2.004,0.0,0.0,15.79,2.004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-12 23:00:00,2.089,0.0,0.0,15.49,2.089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-13 00:00:00,1.593,0.0,0.0,15.2,1.593,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 01:00:00,1.359,0.0,0.0,15.25,1.359,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 02:00:00,1.271,0.0,0.0,15.3,1.271,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 03:00:00,1.109,0.0,0.0,15.35,1.109,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 04:00:00,1.276,0.0,0.0,15.59,1.276,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 05:00:00,1.269,0.0,3.82,15.83,1.269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 06:00:00,1.432,0.0696,109.4,16.08,1.3624,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13 07:00:00,1.801,0.1402,185.73,17.04,1.6608,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
